#-------------------------------------------
# Food Diary Report - Detailed Report,"venerdì, aprile 1, 2022","sabato, aprile 30, 2022"
#-------------------------------------------

#-------------------------------------------
# Period Summary
#-------------------------------------------
Media Giornaliera,Cal ( kcal),Gras( g),Carb( g),Prot( g)
Totale,1169,"39,65","108,66","98,14"
Colazione,815,"28,71","72,83","68,78"
Pranzo,,,,
Cena,292,"8,74","27,61","26,52"
Snacks/Altro,62,"2,19","8,23","2,84"

#-------------------------------------------
# Report Details
#-------------------------------------------
Data,Cal ( kcal),Gras( g),Sat( g),Carb( g),Fibre( g),Zucch( g),Prot( g),Sod( mg),Coles( mg),Potassio( mg)
  Dattero,47,"0,06","0,005","12,45","1,3","10,52","0,41",0,0,109
   2 datteri
 Pranzo,,,,,,,,,,
 Cena,,,,,,,,,,
 Snacks/Altro,,,,,,,,,,

"martedì, aprile 5, 2022",1152,"34,78","14,206","77,28","10,81","43,54","128,84","1025,87",394,1786
 Colazione,1152,"34,78","14,206","77,28","10,81","43,54","128,84","1025,87",394,1786
  Philadelphia Benessere Light,63,"5,2","3,36","1,6","0,12","1,6","2,52","115,2",,
   40 g
  Carne di Cavallo,466,"16,1","5,04",0,0,,"74,86",186,182,1260
   350 g
  Muller Dessert Proteico al Cioccolato,91,2,"1,3","7,2","2,9","4,3","10,8",40,,
   100 g
  Uovo,74,"4,97","1,55","0,38",0,"0,38","6,29",70,212,67
   1 grande
  Mela,72,"0,23","0,039","19,06","3,3","14,34","0,36",1,0,148
   1 media (7 cm di diametro) (circa 3 in 450 g)
  Mulino Bianco Pan Bauletto Grano Duro,111,"1,64","0,18","19,13","2,19","3,64","3,83","537,49",,
   43 g
  Yomo Miele,7,"0,25",,"0,92",,,"0,19",,,
   6 g
  Banana,77,"0,29","0,097","19,87","2,3","10,64","0,95",1,0,311
   87 g
  Granarolo Latte Parzialmente Scremato,70,"2,4","1,65","7,42",,"7,42","4,72",75,,
"   3/4 x 1 bicchiere, 150 ml"
  Pro Muscle Whey Protein,121,"1,7","0,99","1,7",,"1,22","24,32","0,18",,
   32 g
 Pranzo,,,,,,,,,,
 Cena,,,,,,,,,,
 Snacks/Altro,,,,,,,,,,

"sabato, aprile 16, 2022",1095,"34,78","10,224","116,83","8,16","39,15","80,71","3985,64",23,445
 Colazione,131,"1,87","0,29","23,23","2,16","3,5","4,08",600,,
  Mulino Bianco Pan Bauletto Bianco,131,"1,87","0,29","23,23","2,16","3,5","4,08",600,,
   48 g
 Pranzo,,,,,,,,,,
 Cena,661,"21,46","7,325","53,72","2,9","5,83","63,43","3385,2",23,212
  Rucola ,8,"0,2","0,026","1,1","0,5","0,62","0,77",8,0,111
   30 g
  Pecorino,85,"5,93","3,765","0,8",0,"0,16",7,264,23,
   22 g
  Sasso Olio d'oliva,82,"9,19","1,4",0,,,0,,,
"   1 cucchiaio, 10 g"
  Citterio Sofficette Bresaola,217,"2,82","1,41","0,7",,"0,7","47,94","2425,2",,
   141 g
  Pane Bianco,269,"3,32","0,724","51,12","2,4","4,35","7,72",688,0,101
   101 g
 Snacks/Altro,303,"11,45","2,609","39,88","3,1","29,82","13,2","0,44",0,233
  Enervit Power Sport Protein Bar 26%,159,"4,4",2,"19,2",,"13,6","10,4","0,44",,
   40 g
  Dattero,70,"0,1","0,008","18,68",2,"15,77","0,61",0,0,163
   3 datteri
  Noci,39,"3,91","0,368","0,82","0,4","0,16","0,91",0,0,26
   6 g
  Mandorle,35,"3,04","0,233","1,18","0,7","0,29","1,28",0,0,44
   5 mandorle

"lunedì, aprile 18, 2022",2151,"69,58","18,996","230,41","31,19","73,81","162,99","2167,58",215,"1767,2"
 Colazione,1191,"45,87","10,536","102,04","14,28","46,84","95,73","977,68",212,"1143,2"
  Aia Albume d'uovo Pastorizzato,76,0,0,"1,3",,0,"17,82","272,16",,"259,2"
   162 g
  Kellogg's Corn Flakes Originali,76,"0,18","0,04","16,81","0,2","1,6","1,4","0,1",,
   20 g
  Uovo,74,"4,97","1,55","0,38",0,"0,38","6,29",70,212,67
   1 grande
  Exquisa Fiocchi di Latte,71,"2,52","1,68","0,84",,"0,84","10,92","235,2",,
   84 g
  Fiorentini Burro di Arachidi,202,"16,99","4,06","4,18","1,95","1,86","7,53",62,,
   31 g
  Fage Total 0%,58,0,0,"3,24",0,"3,24","11,12",108,,
   108 g
  Noci,98,"9,78","0,919","2,06",1,"0,39","2,28",0,0,66
   15 g
  Mandorle,35,"3,04","0,233","1,18","0,7","0,29","1,28",0,0,44
   5 mandorle
  Dattero,47,"0,06","0,005","12,45","1,3","10,52","0,41",0,0,109
   2 datteri
  Kiwi,61,"0,52","0,029","14,66",3,"8,99","1,14",3,0,312
   100 g
  Banana,71,"0,26","0,09","18,27","2,1","9,78","0,87",1,0,286
   80 g
  Alpro Latte Plant Protein,76,"3,72","0,66","3,32","1,2","3,32","6,65","0,13",,
   133 ml
  Yomo Miele,7,"0,25",,"0,92",,,"0,19",,,
   6 g
  PBN Whey Protein,122,"1,86","1,08","2,32","0,53","1,8","23,81","0,12",,
   31 g
  Mulino Bianco Pan Bauletto,117,"1,72","0,19","20,11","2,3","3,83","4,02","225,97",,
   45 g
 Pranzo,,,,,,,,,,
 Cena,719,"15,88","7,09","88,53","13,81","13,76","61,34","1114,12",3,387
  Cioccolatini al Latte,59,"3,26","1,566","6,53","0,4","5,66","0,84",9,3,41
   11 g
  Patata Bollita,302,"0,35","0,09","69,85","6,2","3,02","6,49",14,0,
   347 g
  Cavolfiore Cotto (senza Aggiunta di Grassi in Cottura),54,"0,91","0,144","9,78","6,7","3,16","4,32",701,0,346
   247 g
  PBN Whey Protein,118,"1,8","1,05","2,25","0,51","1,74","23,04","0,12",,
   30 g
  Esselunga Hamburger Classici Bovino Adulto,186,"9,56","4,24","0,12",,"0,18","26,65",390,,
   130 g
 Snacks/Altro,241,"7,83","1,37","39,84","3,1","13,21","5,92","75,78",0,237
  Foodspring Protein Cream Nocciola,52,"3,7","0,71","3,3",,"0,74","2,1",8,,
   10 g
  Lidl Gallette di Riso,26,"0,15","0,04","5,6",,"0,02","0,59","0,28",,
   7 g
  Arance,62,"0,16","0,02","15,39","3,1","12,25","1,23",0,0,237
"   1 frutto (6,5 cm di diametro)"
  Crownfield Barrette Muesli Nocciola,101,"3,82","0,6","15,55",0,"0,2",2,"67,5",,
   25 g

"martedì, aprile 19, 2022",2276,98,"29,805","194,32","41,87","74,9","162,9","4101,79",444,1952
 Colazione,1271,"60,37","19,232","89,73","19,72","51,54","99,62","3310,79",422,1602
  Carrefour Tonno al Naturale,132,"1,68","0,9",0,0,0,"29,12",1680,,
   112 g
  Pomodori,31,"0,34","0,078","6,66",2,"4,47","1,5",8,0,403
   170 g
  Bonduelle Mais Bio,112,"2,66","0,7","15,12","5,32","7,28","4,06",560,,
   140 g
  Olive Nere,48,"4,39","0,581","2,79","1,4",0,"0,4",405,0,4
   46 g
  Granarolo Mozzarella Italiana,214,16,"10,5",1,,1,"16,5","0,7",,
   100 g
  Rucola ,12,"0,33","0,043","1,82","0,8","1,02","1,29",14,0,184
   50 g
  Avocado,109,"9,97","1,446","5,8","4,6","0,45","1,36",5,0,330
   68 g
  My Bio Avena Drink,105,"3,27","0,52","17,2",0,"12,9","1,72","0,09",,
   172 ml
  Banana,89,"0,33","0,112","22,84","2,6","12,23","1,09",1,0,358
   100 g
  Proteine Whey,118,"1,21","0,247","0,38","0,3",0,"26,84",359,0,
   31 g
  Noci,65,"6,52","0,613","1,37","0,7","0,26","1,52",0,0,44
   10 g
  Mandorle,35,"3,04","0,233","1,18","0,7","0,29","1,28",0,0,44
   5 mandorle
  Dattero,47,"0,06","0,005","12,45","1,3","10,52","0,41",0,0,109
   2 datteri
  Uovo Sodo,154,"10,57","3,254","1,12",0,"1,12","12,53",278,422,126
   2 grandi
 Pranzo,,,,,,,,,,
 Cena,805,"30,63","8,173","85,59","6,75","9,36","48,28",767,22,350
  Kiwi,46,"0,4","0,022","11,14","2,3","6,83","0,87",2,0,237
   1 frutto
  Pesto,299,"28,02","7,262","2,84","0,9","0,45","10,13",392,22,113
   56 g
  Esselunga Strozzapreti,346,"1,04","0,65","71,24","3,25","2,08","11,31",26,,
   130 g
  Proteine Whey,114,"1,17","0,239","0,37","0,3",0,"25,97",347,0,
   30 g
 Snacks/Altro,200,7,"2,4",19,"15,4",14,15,24,,
  Enervit Protein Bar 32%,200,7,"2,4",19,"15,4",14,15,24,,
"   1 barretta, 48 g"

"mercoledì, aprile 20, 2022",2102,"66,08","13,409","239,94","31,1","54,82","142,44","1521,79",634,1734
 Colazione,1295,"42,84","9,703","142,08","12,66","49,42","90,04","1514,43",634,996
  My Bio Avena Drink,92,"2,85","0,45",15,0,"11,25","1,5","0,08",,
   150 ml
  Banana,102,"0,38","0,129","26,27",3,"14,06","1,25",1,0,412
   115 g
  Kiwi,46,"0,4","0,022","11,14","2,3","6,83","0,87",2,0,237
   1 frutto
  Proteine Whey,114,"1,17","0,239","0,37","0,3",0,"25,97",347,0,
   30 g
  Mandorle,35,"3,04","0,233","1,18","0,7","0,29","1,28",0,0,44
   5 mandorle
  Esselunga Arrosto di Pollo,95,"1,3","0,3","3,9",0,0,17,"2,2",,
   100 g
  Philadelphia Protein,26,"0,75","0,51","1,47","0,12","1,47","3,3",102,,
   30 g
  Mirtilli,19,"0,11","0,009","4,78","0,8","3,29","0,24",0,0,25
   33 g
  Noci,65,"6,52","0,613","1,37","0,7","0,26","1,52",0,0,44
   10 g
  Kellogg's Corn Flakes Originali,113,"0,27","0,06","25,2","0,3","2,4","2,1","0,15",,
"   1 porzione, 30 g"
  Corn Flakes,101,"0,03",0,"24,28","1,3","1,82","1,88",266,0,33
   28 g
  Fiorentini Burro di Arachidi,110,"9,32","2,23","2,3","1,07","1,02","4,13",34,,
   17 g
  Esselunga Yogurt Greco 0% Grassi,37,"0,07",0,"2,36","0,09","2,36","6,39",0,,
   71 g
  Mulino Bianco Pan Bauletto Bianco,120,"1,72","0,26","21,3","1,98","3,21","3,74",550,,
   44 g
  Uovo,220,"14,91","4,648","1,16",0,"1,16","18,87",210,634,201
   3 grandi
 Pranzo,,,,,,,,,,
 Cena,807,"23,24","3,706","97,86","18,44","5,4","52,4","7,36",0,738
  Lenticchie Bollite,232,"0,76","0,106","40,26","15,8","3,6","18,04",4,0,738
   200 g
  Carrefour Tonno Pinne Gialle,222,"13,6","2,4",0,0,0,25,"0,8",,
"   2 x 1 scatola sgocciolato, 104 g"
  Morato Piadina,353,"8,88","1,2","57,6","2,64","1,8","9,36","2,56",,
   120 g
 Snacks/Altro,,,,,,,,,,

"giovedì, aprile 21, 2022",131,"7,08","1,54","4,18","0,92","3,42","11,73",0,,
 Colazione,131,"7,08","1,54","4,18","0,92","3,42","11,73",0,,
  EuroCompany Crema di Arachidi 100%,89,7,"1,54","1,54","0,81","0,78","4,62",0,,
   14 g
  Esselunga Yogurt Greco 0% Grassi,42,"0,08",0,"2,64","0,11","2,64","7,11",0,,
   79 g
 Pranzo,,,,,,,,,,
 Cena,,,,,,,,,,
 Snacks/Altro,,,,,,,,,,

"domenica, aprile 24, 2022",934,"30,42","8,858","69,67","5,3","31,62","97,81","805,6",372,514
 Colazione,934,"30,42","8,858","69,67","5,3","31,62","97,81","805,6",372,514
  Uovo,129,"8,75","2,727","0,68",0,"0,68","11,07",123,372,118
   2 medi
  Aia Aequilibrium Albume d'uovo,62,0,0,"1,06",0,0,"14,52","221,76",,
   132 g
  Fragole,42,"0,39","0,02","9,98","2,6","6,06","0,87",1,0,199
   130 g
  My Bio Avena Drink,93,"2,89","0,46","15,2",0,"11,4","1,52","0,08",,
   152 ml
  Prozis 100% Real Whey Protein Chocolate Hazelnuts,109,"1,92","1,26","1,59",,"0,84","21,3",36,,
   30 g
  Aia Aequilibrium Petto di Pollo al Forno,133,"1,82","0,42","5,46",0,0,"23,8","2,8",,
   140 g
  Exquisa Fiocchi di Latte,128,"4,5",3,"1,5",,"1,5","19,5",420,,
   150 g
  Noci,65,"6,52","0,613","1,37","0,7","0,26","1,52",0,0,44
   10 g
  Mandorle,35,"3,04","0,233","1,18","0,7","0,29","1,28",0,0,44
   5 mandorle
  Dattero,47,"0,06","0,005","12,45","1,3","10,52","0,41",0,0,109
   2 datteri
  Lidl Gallette di Riso,91,"0,53","0,12","19,2",,"0,07","2,02","0,96",,
   24 g
 Pranzo,,,,,,,,,,
 Cena,,,,,,,,,,
 Snacks/Altro,,,,,,,,,,

"lunedì, aprile 25, 2022",1055,"36,17","10,123","68,36","9,69","36,6","124,58","136,84",0,986
 Colazione,539,"22,47","4,323","62,76","9,69","36,6","31,78",131,0,986
  Hero Light Mirtilli,14,"0,06",0,"4,17","0,39","1,59","0,09",0,,
   30 g
  Prozis 100% Real Whey Protein Chocolate Hazelnuts,109,"1,92","1,26","1,59",,"0,84","21,3",36,,
   30 g
  Dattero,47,"0,06","0,005","12,45","1,3","10,52","0,41",0,0,109
   2 datteri
  Banana,105,"0,39","0,132","26,95","3,1","14,43","1,29",1,0,422
   1 media (18 cm - 20 cm di lunghezza)
  Noci,65,"6,52","0,613","1,37","0,7","0,26","1,52",0,0,44
   10 g
  Burro di Arachidi,118,"10,08","2,058","3,91","1,2","1,84","5,02",92,0,130
   20 g
  Mandorle,35,"3,04","0,233","1,18","0,7","0,29","1,28",0,0,44
   5 mandorle
  Kiwi,46,"0,4","0,022","11,14","2,3","6,83","0,87",2,0,237
   1 frutto
 Pranzo,,,,,,,,,,
 Cena,516,"13,7","5,8","5,6",0,0,"92,8","5,84",,
  Zanetti Parmigiano Reggiano,60,"4,5",3,0,0,0,"4,8","0,24",,
   15 g
  Carrefour Macinato di Fesa di Tacchino,456,"9,2","2,8","5,6",,0,88,"5,6",,
   400 g
 Snacks/Altro,,,,,,,,,,

"giovedì, aprile 28, 2022",862,"26,29","7,973","80,33","10,13","33,03","79,04","624,82",402,861
 Colazione,862,"26,29","7,973","80,33","10,13","33,03","79,04","624,82",402,861
  Aia Aequilibrium Albume d'uovo,44,0,0,"0,75",0,0,"10,34","157,92",,
   94 g
  Uovo,140,"9,44","2,944","0,73",0,"0,73","11,95",133,402,127
   95 g
  Aia Aequilibrium Petto di Pollo al Forno,133,"1,82","0,42","5,46",0,0,"23,8","2,8",,
   140 g
  Philadelphia Protein,22,"0,62","0,42","1,22","0,1","1,22","2,75",85,,
   25 g
  Prozis 100% Real Whey Protein Chocolate Hazelnuts,109,"1,92","1,26","1,59",,"0,84","21,3",36,,
   30 g
  Banana,134,"0,5","0,168","34,26","3,9","18,34","1,64",2,0,537
   150 g
  Alpro Coconut no Sugar,21,"1,8","1,65",0,0,0,"0,15","0,1",,
   150 ml
  Daily Bread Pane di Segale,112,"0,57","0,26","21,32","3,43","0,83","3,9",208,,
   52 g
  Dattero,47,"0,06","0,005","12,45","1,3","10,52","0,41",0,0,109
   2 datteri
  Noci,65,"6,52","0,613","1,37","0,7","0,26","1,52",0,0,44
   10 g
  Mandorle,35,"3,04","0,233","1,18","0,7","0,29","1,28",0,0,44
   5 mandorle
 Pranzo,,,,,,,,,,
 Cena,,,,,,,,,,
 Snacks/Altro,,,,,,,,,,

"venerdì, aprile 29, 2022",838,"26,23","7,405","94,64","10,28","36,32","57,4","1647,41",371,791
 Colazione,838,"26,23","7,405","94,64","10,28","36,32","57,4","1647,41",371,791
  Prozis 100% Real Whey Protein Chocolate Hazelnuts,113,"1,98","1,3","1,64",,"0,87","22,01","37,2",,
   31 g
  Le Naturelle Albume d'uovo,52,0,0,"1,08",0,0,"11,76","201,6",,
   120 g
  Alpro Coconut no Sugar,22,"1,9","1,74",0,0,0,"0,16","0,11",,
   158 ml
  Banana,121,"0,45","0,152","31,06","3,5","16,63","1,48",1,0,487
   136 g
  Dattero,47,"0,06","0,005","12,45","1,3","10,52","0,41",0,0,109
   2 datteri
  Noci,59,"5,87","0,551","1,23","0,6","0,23","1,37",0,0,40
   9 g
  Mandorle,35,"3,04","0,233","1,18","0,7","0,29","1,28",0,0,44
   5 mandorle
  Uovo Sodo,136,"9,3","2,864","0,99",0,"0,99","11,03",245,371,111
   2 medi
  Mulino Bianco Pan Bauletto Bianco,253,"3,63","0,56","45,01","4,18","6,79","7,9","1162,5",,
   93 g
 Pranzo,,,,,,,,,,
 Cena,,,,,,,,,,
 Snacks/Altro,,,,,,,,,,

Totale,14028,"475,75","139,511","1303,97","177,78","495,24","1177,73","17036,39",3742,"12057,2"
