#-------------------------------------------
# Food Diary Report - Detailed Report,"mercoledì, dicembre 1, 2021","venerdì, dicembre 31, 2021"
#-------------------------------------------

#-------------------------------------------
# Period Summary
#-------------------------------------------
Media Giornaliera,Cal ( kcal),Gras( g),Carb( g),Prot( g)
Totale,1674,"49,03","221,81","87,55"
Colazione,428,"12,53","51,28","28,57"
Pranzo,936,"30,13","124,88","38,71"
Cena,234,"4,17","33,22","17,31"
Snacks/Altro,76,"2,2","12,42","2,97"

#-------------------------------------------
# Report Details
#-------------------------------------------
Data,Cal ( kcal),Gras( g),Sat( g),Carb( g),Fibre( g),Zucch( g),Prot( g),Sod( mg),Coles( mg),Potassio( mg)
  Burro di Arachidi,94,"8,06","1,647","3,13",1,"1,48","4,01",73,0,104
   1 cucchiaio da tavolo
  Banana,89,"0,33","0,112","22,84","2,6","12,23","1,09",1,0,358
   100 g
  Crownfield Crunchy Muesli Chocolate,184,"7,28","2,8",25,"2,76","7,44","3,24","38,4",,
   40 g
  Decathlon Isolate Whey Protein Vanilla,112,"0,96","0,54","1,8","0,15","1,74",24,"0,33",,
   30 g
 Pranzo,753,"40,39","21,981","62,63","6,91","7,15","32,11",2354,418,237
  Philadelphia Benessere Light,79,"6,5","4,2",2,"0,15",2,"3,15",144,,
   50 g
  Burro,93,"10,54","6,678","0,01",0,"0,01","0,11",1,28,3
   13 g
  Daily Bread Pan di Segale,135,"0,69","0,32","25,83","4,16","1,01","4,72",252,,
   63 g
  Uovo,129,"8,75","2,727","0,68",0,"0,68","11,07",123,372,118
   2 medi
  Lidl Cioccolato Fondente 85%,75,"6,08","3,67","2,78",,"1,68","1,4",0,,
   13 g
  Parmigiano (Grattugiato),86,"5,72","3,46","0,81",0,"0,18","7,69",306,18,25
   20 g
  Star Dado Classico,11,1,"0,7",0,0,0,"0,6",1160,,
"   1/2 dado, 5 g"
  Cipolle,11,"0,02","0,007","2,73","0,4","1,16","0,25",1,0,39
   27 g
  Riso Integrale,134,"1,09","0,219","27,79","2,2","0,43","3,12",367,0,52
   122 g
 Cena,735,"2,41","0,336","127,62","50,1","11,41","57,19",13,0,2339
  Lenticchie Bollite,735,"2,41","0,336","127,62","50,1","11,41","57,19",13,0,2339
   634 g
 Snacks/Altro,156,"0,51","0,084","41,43","7,2","31,17","0,78",3,0,321
  Mela,156,"0,51","0,084","41,43","7,2","31,17","0,78",3,0,321
   300 g

"venerdì, dicembre 3, 2021",2355,"75,7","35,326","288,19","30,87","71,58","126,61","4040,93",409,637
 Colazione,671,"20,89","7,502","82,16","9,73","39,64","41,1","432,73",0,516
  Banana,89,"0,33","0,112","22,84","2,6","12,23","1,09",1,0,358
   100 g
  Decathlon Isolate Whey Protein Vanilla,112,"0,96","0,54","1,8","0,15","1,74",24,"0,33",,
   30 g
  Crownfield Crunchy Muesli Chocolate,184,"7,28","2,8",25,"2,76","7,44","3,24","38,4",,
   40 g
  Light Fragole,5,"0,03",0,"1,66","0,12","0,39","0,06",0,,
   15 g
  Latte Parzialmente Scremato,94,"3,2","2,2","9,9",,"9,9","6,3",100,,
"   1 bicchiere, 200 ml"
  Fette Biscottate Integrali,70,1,"0,2","11,6","2,4","1,2","2,2",220,,
"   2 x 1 fetta, 16 g"
  Dattero,23,"0,03","0,003","6,23","0,7","5,26","0,2",0,0,54
   1 dattero
  Burro di Arachidi,94,"8,06","1,647","3,13",1,"1,48","4,01",73,0,104
   1 cucchiaio da tavolo
 Pranzo,770,"27,59","13,744","98,89","7,74","4,42","26,51","562,4",409,121
  Philadelphia Benessere Light,47,"3,9","2,52","1,2","0,09","1,2","1,89","86,4",,
   30 g
  Uovo,129,"8,75","2,727","0,68",0,"0,68","11,07",123,372,118
   2 medi
  Misura Fette Biscottate Integrali,70,1,"0,2","11,6","2,4","1,2","2,2",220,,
"   2 x 1 fetta, 16 g"
  Burro,86,"9,73","6,164","0,01",0,"0,01","0,1",1,26,3
   12 g
  Pecorino,43,"2,96","1,883","0,4",0,"0,08","3,5",132,11,
   11 g
  Carrefour Gnocchi di Patate,395,"1,25","0,25",85,"5,25","1,25","7,75",,,
   250 g
 Cena,762,"24,22","12,08","96,74","13,4","19,52",39,3045,0,
  Patate Dolci,384,"0,22","0,08","89,74","13,4","18,64",7,245,0,
   446 g
  Scottona Hamburger di Bovino Scottona,378,24,12,7,,"0,88",32,2800,,
   200 g
 Snacks/Altro,152,3,2,"10,4",0,8,20,"0,8",,
  Milbona Dessert Proteico al Cioccolato,152,3,2,"10,4",0,8,20,"0,8",,
   200 g

"lunedì, dicembre 6, 2021",1167,"36,7","10,893","169,05","3,4","26,21","40,47",671,44,321
 Colazione,,,,,,,,,,
 Pranzo,1167,"36,7","10,893","169,05","3,4","26,21","40,47",671,44,321
  Kiwi,46,"0,4","0,022","11,14","2,3","6,83","0,87",2,0,237
   1 frutto
  Muffin Semplice,91,"3,26","0,793","13,13","0,4","2,2","2,29",132,13,40
   30 g
  Sasso Olio d'oliva,181,"20,22","3,08",0,,,0,,,
   22 g
  Parmigiano (Grattugiato),151,"10,01","6,055","1,42",0,"0,32","13,46",535,31,44
   35 g
  Uva Bianca,55,"0,13","0,043","14,48","0,7","12,38","0,58",2,0,
   80 g
  Agnesi Trenette,643,"2,68","0,9","128,88",,"4,48","23,27",,,
   179 g
 Cena,,,,,,,,,,
 Snacks/Altro,,,,,,,,,,

"giovedì, dicembre 9, 2021",2100,"32,96","13,012","368,06","25,83","39,04","75,68","4033,73",0,395
 Colazione,582,"20,56","7,39","59,32","7,13","27,41","40,01","431,73",0,158
  Light Fragole,5,"0,03",0,"1,66","0,12","0,39","0,06",0,,
   15 g
  Latte Parzialmente Scremato,94,"3,2","2,2","9,9",,"9,9","6,3",100,,
"   1 bicchiere, 200 ml"
  Fette Biscottate Integrali,70,1,"0,2","11,6","2,4","1,2","2,2",220,,
"   2 x 1 fetta, 16 g"
  Dattero,23,"0,03","0,003","6,23","0,7","5,26","0,2",0,0,54
   1 dattero
  Burro di Arachidi,94,"8,06","1,647","3,13",1,"1,48","4,01",73,0,104
   1 cucchiaio da tavolo
  Crownfield Crunchy Muesli Chocolate,184,"7,28","2,8",25,"2,76","7,44","3,24","38,4",,
   40 g
  Decathlon Isolate Whey Protein Vanilla,112,"0,96","0,54","1,8","0,15","1,74",24,"0,33",,
   30 g
 Pranzo,1472,12,"5,6","297,6","16,4","4,8","34,8",3600,,
  Star Risotto ai Funghi Porcini,1472,12,"5,6","297,6","16,4","4,8","34,8",3600,,
   400 g
 Cena,,,,,,,,,,
 Snacks/Altro,46,"0,4","0,022","11,14","2,3","6,83","0,87",2,0,237
  Kiwi,46,"0,4","0,022","11,14","2,3","6,83","0,87",2,0,237
   1 frutto

"lunedì, dicembre 13, 2021",1719,"58,13","22,64","217,26","15,18","45,62","80,98","2360,48",58,390
 Colazione,510,"13,73","4,71","57,57","6,38","23,21","39,44","393,48",0,158
  Decathlon Isolate Whey Protein Vanilla,112,"0,96","0,54","1,8","0,15","1,74",24,"0,33",,
   30 g
  Light Fragole,5,"0,03",0,"1,66","0,12","0,39","0,06",0,,
   15 g
  Latte Parzialmente Scremato,94,"3,2","2,2","9,9",,"9,9","6,3",100,,
"   1 bicchiere, 200 ml"
  Fette Biscottate Integrali,70,1,"0,2","11,6","2,4","1,2","2,2",220,,
"   2 x 1 fetta, 16 g"
  Dattero,23,"0,03","0,003","6,23","0,7","5,26","0,2",0,0,54
   1 dattero
  Burro di Arachidi,94,"8,06","1,647","3,13",1,"1,48","4,01",73,0,104
   1 cucchiaio da tavolo
  Crownfield Special Flakes Classic,112,"0,45","0,12","23,25","2,01","3,24","2,67","0,15",,
   30 g
 Pranzo,1135,"43,97","17,875","141,01","6,3","7,6","40,41",1964,58,
  Lidl Cioccolato Fondente 85%,75,"6,08","3,67","2,78",,"1,68","1,4",0,,
   13 g
  Pizzetta,1060,"37,89","14,205","138,23","6,3","5,92","39,01",1964,58,
   411 g
 Cena,,,,,,,,,,
 Snacks/Altro,74,"0,43","0,055","18,68","2,5","14,81","1,13",3,0,232
  Mandarino,74,"0,43","0,055","18,68","2,5","14,81","1,13",3,0,232
"   2 piccoli (5,5 cm di diametro)"

"martedì, dicembre 14, 2021",112,"0,45","0,12","23,25","2,01","3,24","2,67","0,15",,
 Colazione,112,"0,45","0,12","23,25","2,01","3,24","2,67","0,15",,
  Crownfield Special Flakes Classic,112,"0,45","0,12","23,25","2,01","3,24","2,67","0,15",,
   30 g
 Pranzo,,,,,,,,,,
 Cena,,,,,,,,,,
 Snacks/Altro,,,,,,,,,,

"mercoledì, dicembre 15, 2021",1619,"30,81","14,004","221,9","30,08","82,31","121,37","868,74","39,2",1913
 Colazione,556,"14,13","4,732","68,71","8,68","30,04","40,31","395,48",0,395
  Decathlon Isolate Whey Protein Vanilla,112,"0,96","0,54","1,8","0,15","1,74",24,"0,33",,
   30 g
  Kiwi,46,"0,4","0,022","11,14","2,3","6,83","0,87",2,0,237
   1 frutto
  Light Fragole,5,"0,03",0,"1,66","0,12","0,39","0,06",0,,
   15 g
  Latte Parzialmente Scremato,94,"3,2","2,2","9,9",,"9,9","6,3",100,,
"   1 bicchiere, 200 ml"
  Fette Biscottate Integrali,70,1,"0,2","11,6","2,4","1,2","2,2",220,,
"   2 x 1 fetta, 16 g"
  Dattero,23,"0,03","0,003","6,23","0,7","5,26","0,2",0,0,54
   1 dattero
  Burro di Arachidi,94,"8,06","1,647","3,13",1,"1,48","4,01",73,0,104
   1 cucchiaio da tavolo
  Crownfield Special Flakes Classic,112,"0,45","0,12","23,25","2,01","3,24","2,67","0,15",,
   30 g
 Pranzo,914,"15,14","8,643","139,53","14,5","47,19","57,38","271,06","39,2",1003
  Lidl Cioccolato Fondente 85%,41,"3,28","1,97","1,5",,"0,9","0,76",0,,
   7 g
  Mela,130,"0,42","0,07","34,52",6,"25,98","0,65",2,0,268
"   2 tazze, tagliate a quarti o a pezzi"
  Iper Simply Insalata Iceberg,18,"0,32",0,"1,76","1,2","1,76","1,44",0,,
   80 g
  Rio Mare Tonno al Naturale,52,"0,3","0,1",0,0,0,12,252,"39,2",
"   1 scatola, 56 g"
  Milbona Fiocchi di Latte,196,9,6,"5,6",0,"5,6",23,"1,06",,
   200 g
  Pomodori,56,"0,62","0,143","12,15","3,7","8,15","2,73",16,0,735
   310 g
  La Molisana Rigatoni,421,"1,2","0,36",84,"3,6","4,8","16,8",0,,
   120 g
 Cena,149,"1,54","0,629","13,66","6,9","5,08","23,68","202,2",0,515
  Findus Filetti di Merluzzo,89,"1,32","0,6",0,0,0,"19,2","139,2",,
   120 g
  Verza,60,"0,22","0,029","13,66","6,9","5,08","4,48",63,0,515
   224 g
 Snacks/Altro,,,,,,,,,,

"martedì, dicembre 21, 2021",1587,"58,09","32,447","171,39","11,02","29,38","93,08","2446,48",110,158
 Colazione,510,"13,73","4,71","57,57","6,38","23,21","39,44","393,48",0,158
  Light Fragole,5,"0,03",0,"1,66","0,12","0,39","0,06",0,,
   15 g
  Latte Parzialmente Scremato,94,"3,2","2,2","9,9",,"9,9","6,3",100,,
"   1 bicchiere, 200 ml"
  Fette Biscottate Integrali,70,1,"0,2","11,6","2,4","1,2","2,2",220,,
"   2 x 1 fetta, 16 g"
  Dattero,23,"0,03","0,003","6,23","0,7","5,26","0,2",0,0,54
   1 dattero
  Burro di Arachidi,94,"8,06","1,647","3,13",1,"1,48","4,01",73,0,104
   1 cucchiaio da tavolo
  Crownfield Special Flakes Classic,112,"0,45","0,12","23,25","2,01","3,24","2,67","0,15",,
   30 g
  Decathlon Isolate Whey Protein Vanilla,112,"0,96","0,54","1,8","0,15","1,74",24,"0,33",,
   30 g
 Pranzo,1077,"44,36","27,737","113,82","4,64","6,17","53,64",2053,110,
  Gorgonzola,515,"41,96","27,257","3,42",0,"0,73","31,24",2037,110,
   146 g
  De Cecco Penne Rigate,562,"2,4","0,48","110,4","4,64","5,44","22,4",16,,
   160 g
 Cena,,,,,,,,,,
 Snacks/Altro,,,,,,,,,,

"lunedì, dicembre 27, 2021",1139,"54,5","27,159","112,92","3,64","3,03","47,32","3680,8",115,
 Colazione,,,,,,,,,,
 Pranzo,1139,"54,5","27,159","112,92","3,64","3,03","47,32","3680,8",115,
  Pecorino,77,"5,39","3,423","0,73",0,"0,15","6,36",240,21,
   2 porzioni (porzione da 10 g)
  Parmalat  Latte Parzialmente Scremato,18,"0,64","0,4","1,96",0,"1,96","1,32",0,,
   40 ml
  Gorgonzola,441,"35,92","23,336","2,92",0,"0,62","26,75",1744,94,
   125 g
  Granarolo Panna Fresca,118,"12,25",,"1,26",,,"0,77",,,
   35 ml
  Lidl Gnocchi di Patate,485,"0,3",0,"106,05","3,64","0,3","12,12","1696,8",,
   303 g
 Cena,,,,,,,,,,
 Snacks/Altro,,,,,,,,,,

Totale,16736,"490,3","215,65","2218,07","255,76","478,44","875,51","22243,83","1599,2",10098
