#-------------------------------------------
# Food Diary Report - Detailed Report,"venerdì, ottobre 1, 2021","domenica, ottobre 31, 2021"
#-------------------------------------------

#-------------------------------------------
# Period Summary
#-------------------------------------------
Media Giornaliera,Cal ( kcal),Gras( g),Carb( g),Prot( g)
Totale,2263,"80,61","250,4","138,9"
Colazione,427,"12,98","53,35","26,08"
Pranzo,1112,"37,72","134,77","57,09"
Cena,540,"23,02","34,75","49,73"
Snacks/Altro,185,"6,9","27,53","5,99"

#-------------------------------------------
# Report Details
#-------------------------------------------
Data,Cal ( kcal),Gras( g),Sat( g),Carb( g),Fibre( g),Zucch( g),Prot( g),Sod( mg),Coles( mg),Potassio( mg)
 Colazione,627,"18,8","5,191","75,02","10,43","34,61","40,59","467,43",0,275
  Mela,57,"0,19","0,031","15,05","2,6","11,33","0,28",1,0,117
   109 g
  Optimum Nutrition Gold Standard Whey,112,"1,41","0,51","1,29","0,69","0,69","23,1","73,2",,
   30 g
  Crownfield Crunchy Muesli,172,"4,88","0,6","26,16","2,92","4,36","4,44","0,23",,
   40 g
  Light Fragole,5,"0,03",0,"1,66","0,12","0,39","0,06",0,,
   15 g
  Latte Parzialmente Scremato,94,"3,2","2,2","9,9",,"9,9","6,3",100,,
"   1 bicchiere, 200 ml"
  Fette Biscottate Integrali,70,1,"0,2","11,6","2,4","1,2","2,2",220,,
"   2 x 1 fetta, 16 g"
  Dattero,23,"0,03","0,003","6,23","0,7","5,26","0,2",0,0,54
   1 dattero
  Burro di Arachidi,94,"8,06","1,647","3,13",1,"1,48","4,01",73,0,104
   1 cucchiaio da tavolo
 Pranzo,1346,"65,58","20,448","125,26","7,06","26,12","65,06","1307,01",408,842
  Mareblu Tonno,86,"3,08","1,62",0,0,0,"14,58",216,,
   54 g
  Philadelphia Philadelphia Light,69,"5,6","3,76","1,64","0,12","1,64","2,72",288,,
   40 g
  Lidl Bio Gallette di Riso,57,"0,33","0,08",12,0,"0,04","1,26",0,,
   15 g
  Meloni Gialli,85,"0,33","0,09","21,54","1,9","19,24","1,28",43,0,540
   237 g
  Uovo,129,"8,75","2,727","0,68",0,"0,68","11,07",123,372,118
   2 medi
  Pesto,486,"45,54","11,801","4,61","1,5","0,74","16,46",637,36,184
   91 g
  Rummo Elicoidali,434,"1,95","0,37","84,79","3,54","3,78","17,69","0,01",,
   122 g
 Cena,718,"30,36","12,192","52,91",11,"32,4","61,65",314,343,1398
  Fagiolini Verdi,85,"0,33","0,072","19,61","9,4","3,85",5,16,0,575
   275 g
  Uva Bianca,121,"0,28","0,094","31,68","1,6","27,09","1,26",4,0,
   175 g
  Parmalat  Latte Parzialmente Scremato,10,"0,35","0,22","1,08",0,"1,08","0,73",0,,
   22 ml
  Carne Macinata (90% Magra / 10% di Grassi),415,"23,6","9,577",0,0,0,"47,2",156,153,758
   236 g
  Uovo,65,"4,37","1,364","0,34",0,"0,34","5,54",62,186,59
   1 medio
  Parmigiano (Grattugiato),22,"1,43","0,865","0,2",0,"0,04","1,92",76,4,6
   5 g
 Snacks/Altro,159,"0,37","0,124","41,63","2,1","35,6","1,66",5,0,
  Uva Bianca,159,"0,37","0,124","41,63","2,1","35,6","1,66",5,0,
   230 g

"giovedì, ottobre 7, 2021",1818,"62,54","15,328","197,55","47,99","79,76","125,4","2084,1",0,2519
 Colazione,602,"18,22","5,137","70,79","9,87","33,34","40,06","471,4",0,301
  Crownfield Crunchy Muesli,150,"4,27","0,52","22,89","2,56","3,82","3,88","0,2",,
   35 g
  Caffè (Espresso),1,"0,05","0,028",0,0,0,"0,04",4,0,34
"   1 29,6 ml"
  Mela,53,"0,17","0,029","14,09","2,4","10,6","0,27",1,0,109
   102 g
  Optimum Nutrition Gold Standard Whey,112,"1,41","0,51","1,29","0,69","0,69","23,1","73,2",,
   30 g
  Light Fragole,5,"0,03",0,"1,66","0,12","0,39","0,06",0,,
   15 g
  Latte Parzialmente Scremato,94,"3,2","2,2","9,9",,"9,9","6,3",100,,
"   1 bicchiere, 200 ml"
  Fette Biscottate Integrali,70,1,"0,2","11,6","2,4","1,2","2,2",220,,
"   2 x 1 fetta, 16 g"
  Dattero,23,"0,03","0,003","6,23","0,7","5,26","0,2",0,0,54
   1 dattero
  Burro di Arachidi,94,"8,06","1,647","3,13",1,"1,48","4,01",73,0,104
   1 cucchiaio da tavolo
 Pranzo,916,"23,07","5,761","104,06","33,22","35,45","76,73","1609,62",0,1927
  Bonduelle Mais Bio,112,"2,66","0,7","15,12","5,32","7,28","4,06",560,,
   140 g
  Meloni Gialli,77,"0,3","0,081","19,36","1,7","17,3","1,15",38,0,486
   213 g
  Sasso Olio d'oliva,115,"12,87","1,96",0,,,0,,,
   14 g
  Olive Nere,19,"1,72","0,227","1,09","0,5",0,"0,16",158,0,1
   18 g
  Carrefour Tonno al Naturale,66,"0,84","0,45",0,0,0,"14,56",840,,
   56 g
  Pomodori,24,"0,27","0,061","5,21","1,6","3,5","1,17",7,0,315
   133 g
  Milbona Mozzarella Skyrella ,149,"3,25","2,12","1,88",,"1,88","28,12","0,62",,
   125 g
  Lenticchie Bollite,354,"1,16","0,162","61,4","24,1","5,49","27,51",6,0,1125
   305 g
 Cena,,,,,,,,,,
 Snacks/Altro,300,"21,25","4,43","22,7","4,9","10,97","8,61","3,08",0,291
  Novi Cioccolato Fondente Amaro Extra 88%,57,"4,86","2,88","1,89",0,"0,79","0,81","0,08",,
   9 g
  Noci,65,"6,52","0,613","1,37","0,7","0,26","1,52",0,0,44
   10 g
  Pistacchi,39,"3,11","0,381","1,96","0,7","0,53","1,44",0,0,72
   10 semi
  Mandorle,69,"6,08","0,466","2,37","1,4","0,58","2,55",0,0,87
   10 mandorle
  Uva Bianca,34,"0,08","0,027","9,05","0,4","7,74","0,36",1,0,
   50 g
  Ceci Secchi,36,"0,6","0,063","6,06","1,7","1,07","1,93",2,0,88
   10 g

"venerdì, ottobre 8, 2021",2427,"70,33","26,218","285,39","16,94","89,33","157,05","8307,23",273,1317
 Colazione,620,"18,68","5,412","73,54","9,14","30,72","42,41","512,23",0,355
  Banana,49,"0,18","0,062","12,56","1,4","6,73","0,6",1,0,197
   55 g
  Crownfield Crunchy Muesli,172,"4,88","0,6","26,16","2,92","4,36","4,44","0,23",,
   40 g
  Optimum Nutrition Gold Standard Whey,113,"1,3","0,7","2,3","0,6","1,4","24,6",118,,
"   1 scoop, 30 g"
  Light Fragole,5,"0,03",0,"1,66","0,12","0,39","0,06",0,,
   15 g
  Latte Parzialmente Scremato,94,"3,2","2,2","9,9",,"9,9","6,3",100,,
"   1 bicchiere, 200 ml"
  Fette Biscottate Integrali,70,1,"0,2","11,6","2,4","1,2","2,2",220,,
"   2 x 1 fetta, 16 g"
  Dattero,23,"0,03","0,003","6,23","0,7","5,26","0,2",0,0,54
   1 dattero
  Burro di Arachidi,94,"8,06","1,647","3,13",1,"1,48","4,01",73,0,104
   1 cucchiaio da tavolo
 Pranzo,1221,"27,57","13,347","198,76","7,8","47,89","43,78",1573,97,324
  Antica Dolceria Rizza Cioccolato di Modica Fondente Cannella,76,"4,12","2,52","8,55",0,"6,98","0,81",0,,
   15 g
  Uva Bianca,145,"0,34","0,113","38,01","1,9","32,51","1,51",4,0,
   210 g
  Pecorino,132,"9,16","5,819","1,23",0,"0,25","10,81",408,35,
   34 g
  Carote Bollite,28,"0,14","0,03","6,58","2,4","2,76","0,61",46,0,188
   80 g
"  Riso Bianco (Grani Medi, Cotto)",611,"0,99","0,268","134,37","1,4",,"11,19",0,0,136
   470 g
  Ragù,229,"12,82","4,597","10,02","2,1","5,39","18,85",1115,62,
   211 g
 Cena,586,"24,08","7,459","13,09",0,"10,72","70,86",6222,176,638
  Baresa Verdure Miste Grigliate,195,"12,9","1,5",12,,"10,5","3,6",5700,,
   300 g
"  Petto di Pollo, Carne",275,"3,1","0,825",0,0,0,"57,72",162,145,638
   250 g
  Pecorino,116,"8,08","5,134","1,09",0,"0,22","9,54",360,31,
   3 porzioni (porzione da 10 g)
 Snacks/Altro,,,,,,,,,,

"lunedì, ottobre 11, 2021",2058,"92,53","36,499","200,23","24,26","90,35","118,39","3435,44",0,1635
 Colazione,287,"0,83","0,282","74,5","5,7","53,78","3,21",6,0,487
  Uva Bianca,166,"0,38","0,13","43,44","2,2","37,15","1,73",5,0,
   240 g
  Banana,121,"0,45","0,152","31,06","3,5","16,63","1,48",1,0,487
"   1 grande (20 cm - 22,5 cm di lunghezza)"
 Pranzo,692,"29,79","17,05","51,91","4,2","7,36","51,47","1349,64",,
  Novi Cioccolato Fondente Amaro Extra 88%,63,"5,4","3,2","2,1",0,"0,88","0,9","0,09",,
   10 g
  Coop Scamorza Affumicata,252,"19,14","13,05","0,87",0,0,"19,14",870,,
   87 g
  Aia Aequilibrium Petto di Pollo al Forno,133,"1,82","0,42","5,46",0,0,"23,8","2,8",,
   140 g
  Mulino Bianco Pan Bauletto Bianco,244,"3,43","0,38","43,48","4,2","6,48","7,63","476,75",,
   95 g
 Cena,759,"40,38","17,086","46,85","7,76","16,86","53,4","2074,8",0,756
  Carrefour Tonno Pinne Gialle,222,"13,6","2,4",0,0,0,25,"0,8",,
"   2 x 1 scatola sgocciolato, 104 g"
  Carrefour Mais Dolce,162,"1,68","0,14","32,2","3,36","8,12","3,64",1050,,
   140 g
  Baresa Olive Nere Denocciolate,44,"4,44","0,66","0,15",0,0,"0,27",600,,
   30 g
  Vallelata Mozzarella,270,20,"13,75","1,25",,"0,12","21,25",400,,
   125 g
  Pomodori,45,"0,5","0,115","9,8",3,"6,58","2,2",12,0,592
   250 g
  Lattuga Iceberg (Include Tipi Crisphead),16,"0,16","0,021","3,45","1,4","2,04","1,04",12,0,164
   116 g
 Snacks/Altro,320,"21,53","2,081","26,97","6,6","12,35","10,31",5,0,392
  Uva Bianca,40,"0,09","0,031","10,5","0,5","8,98","0,42",1,0,
   58 g
  Pistacchi,58,"4,67","0,571","2,94","1,1","0,8","2,16",0,0,108
   15 semi
  Mandorle,69,"6,08","0,466","2,37","1,4","0,58","2,55",0,0,87
   10 mandorle
  Noci,98,"9,78","0,919","2,06",1,"0,39","2,28",0,0,66
   15 g
  Ceci Secchi,55,"0,91","0,094","9,1","2,6","1,6","2,9",4,0,131
   15 g

"martedì, ottobre 12, 2021",2442,"81,4","25,301","262,68","39,15","89,24","171,31","3509,74",796,2748
 Colazione,455,"9,83","3,623","54,58","6,38","21,97","37,24","438,2",0,54
  Crownfield Crunchy Muesli,150,"4,27","0,52","22,89","2,56","3,82","3,88","0,2",,
   35 g
  Optimum Nutrition Gold Standard Whey,113,"1,3","0,7","2,3","0,6","1,4","24,6",118,,
"   1 scoop, 30 g"
  Light Fragole,5,"0,03",0,"1,66","0,12","0,39","0,06",0,,
   15 g
  Latte Parzialmente Scremato,94,"3,2","2,2","9,9",,"9,9","6,3",100,,
"   1 bicchiere, 200 ml"
  Fette Biscottate Integrali,70,1,"0,2","11,6","2,4","1,2","2,2",220,,
"   2 x 1 fetta, 16 g"
  Dattero,23,"0,03","0,003","6,23","0,7","5,26","0,2",0,0,54
   1 dattero
 Pranzo,926,"27,5","10,3","104,6","6,67","12,45","61,57","1297,54",425,118
  Terra & Vita Cuore di Iceberg,22,"0,38","0,02","2,09","1,42","2,09","1,71","0,05",,
   95 g
  Carrefour Bresaola della Valtellina Igp,60,1,"0,37","0,18",,"0,18","12,58","1,48",,
   37 g
  Philadelphia Philadelphia Light,52,"4,2","2,82","1,23","0,09","1,23","2,04",216,,
   30 g
  Uovo,129,"8,75","2,727","0,68",0,"0,68","11,07",123,372,118
   2 medi
  Lidl Bio Gallette di Riso,53,"0,31","0,07","11,2",0,"0,04","1,18",0,,
   14 g
  Rummo Elicoidali,413,"1,86","0,35","80,62","3,36","3,6","16,82","0,01",,
   116 g
  Ragù,197,11,"3,943","8,6","1,8","4,63","16,17",957,53,
   181 g
 Cena,500,"10,64","4,719","41,69",10,"18,22","59,93",1547,371,1601
  Coop Scamorza Affumicata,72,"5,5","3,75","0,25",0,0,"5,5",250,,
   25 g
  Gamberetto Cotti,259,"4,23","0,803","2,23",0,0,"49,66",1103,371,317
   180 g
  Zucchine,19,"0,21","0,043","3,89","1,3","2,01","1,4",12,0,304
   116 g
  Carote,107,"0,62","0,096","24,91","7,3","11,8","2,42",179,0,832
   260 g
  Cipolle,43,"0,08","0,027","10,41","1,4","4,41","0,95",3,0,148
   103 g
 Snacks/Altro,561,"33,43","6,659","61,81","16,1","36,6","12,57",227,0,975
  Granarolo Latte Parzialmente Scremato,94,"3,2","2,2","9,9",,"9,9","6,3",100,,
"   1 bicchiere, 200 ml"
  Misura Fette Biscottate Integrali,35,"0,5","0,1","5,8","1,2","0,6","1,1",110,,
"   1 fetta, 8 g"
  Avocado,322,"29,47","4,273","17,15","13,5","1,33","4,02",14,0,975
   1 avocado
  Uva Bianca,110,"0,26","0,086","28,96","1,4","24,77","1,15",3,0,
   160 g

"mercoledì, ottobre 13, 2021",2198,"61,91","20,143","269,57","31,89","92,45","148,53","2810,48",607,2946
 Colazione,468,"20,45","5,409","39,35","10,4","19,21","35,8",453,0,539
  Optimum Nutrition Gold Standard Whey,113,"1,3","0,7","2,3","0,6","1,4","24,6",118,,
"   1 scoop, 30 g"
  Granarolo Latte Parzialmente Scremato,102,"3,46","2,38","10,69",,"10,69","6,8",108,,
   216 ml
  Dattero,23,"0,03","0,003","6,23","0,7","5,26","0,2",0,0,54
   1 dattero
  Misura Fette Biscottate Integrali,70,1,"0,2","11,6","2,4","1,2","2,2",220,,
"   2 x 1 fetta, 16 g"
  Avocado,160,"14,66","2,126","8,53","6,7","0,66",2,7,0,485
   100 g
 Pranzo,1176,"34,67","13,092","143,2","4,99","10,28","69,04","2184,48",463,118
  Philadelphia Philadelphia Light,50,"4,06","2,73","1,19","0,09","1,19","1,97","208,8",,
   29 g
  Carrefour Bresaola della Valtellina Igp,68,"1,13","0,42","0,21",,"0,21","14,28","1,68",,
   42 g
  Lidl Bio Gallette di Riso,87,"0,51","0,12","18,4",0,"0,07","1,93",0,,
   23 g
  Uovo,129,"8,75","2,727","0,68",0,"0,68","11,07",123,372,118
   2 medi
  Ragù,339,"18,96","6,797","14,82",3,"7,97","27,88",1649,91,
   312 g
  Riso Basmati,503,"1,26","0,298","107,9","1,9","0,16","11,91",202,0,
   140 g
 Cena,269,"5,68","1,578","13,7","4,4","8,92","40,71",171,144,1530
  Rucola ,10,"0,26","0,034","1,46","0,6","0,82","1,03",11,0,148
   40 g
  Cetriolo (senza Buccia),19,"0,26","0,021","3,5","1,1","2,24","0,96",3,0,220
   162 g
  Pomodori,40,"0,45","0,103","8,74","2,7","5,86","1,96",11,0,529
   223 g
  Fettina di Vitello,200,"4,71","1,42",0,0,,"36,76",146,144,633
   182 g
 Snacks/Altro,285,"1,11","0,064","73,32","12,1","54,04","2,98",2,0,759
  Prugne,61,"0,37","0,022","15,07","1,8","13,09","0,92",0,0,207
"   2 frutta (5,5 cm di diametro)"
  Pere,81,"0,17","0,008","21,49","4,3","13,62","0,53",1,0,165
   1 piccola (circa 3 in 450 g)
  Pere,74,"0,15","0,008","19,63","3,9","12,45","0,48",1,0,151
   127 g
  Prugne,69,"0,42","0,026","17,13","2,1","14,88","1,05",0,0,236
   150 g

"giovedì, ottobre 14, 2021",2244,"84,51","26,588","237,85","40,57","92,1","143,19","4557,4","450,4",2124
 Colazione,187,"0,75","0,044","48,27","7,9","35,91","2,02",2,0,509
  Prugne,91,"0,55","0,034","22,61","2,8","19,64","1,39",0,0,311
"   3 frutta (5,5 cm di diametro)"
  Pere,96,"0,2","0,01","25,66","5,1","16,27","0,63",2,0,198
"   1 media (circa 2,5 in 450 g)"
 Pranzo,1138,"34,46","7,373","134,35","14,17","28,91","70,01","1480,4","78,4",745
  Lidl Dessert Proteico Vaniglia,150,3,2,"10,4",,8,20,96,,
   200 g
  Sasso Olio d'oliva,206,"22,98","3,5",0,,,0,,,
"   2 1/2 x 1 cucchiaio, 25 g"
  Bonduelle Mais Bio,112,"2,66","0,7","15,12","5,32","7,28","4,06",560,,
   140 g
  Olive Nere,36,"3,24","0,429","2,06",1,0,"0,3",299,0,3
   1 porzione pari a 10 piccoli pezzi
  Rio Mare Tonno al Naturale,104,"0,6","0,2",0,0,0,24,504,"78,4",
"   2 x 1 scatola, 112 g"
  Pomodori,56,"0,63","0,144","12,27","3,8","8,23","2,75",16,0,742
   313 g
  La Molisana Pennoni,474,"1,35","0,4","94,5","4,05","5,4","18,9","5,4",,
   135 g
 Cena,761,"40,24","17,802","38,94","12,4","25,72","67,86",2851,372,603
  Uovo,129,"8,75","2,727","0,68",0,"0,68","11,07",123,372,118
   2 medi
  Coop Scamorza Affumicata,203,"15,4","10,5","0,7",0,0,"15,4",700,,
   70 g
  Lidl Hamburger di Pollo,264,"14,2","4,2",0,,0,34,2000,,
   200 g
  Zucchine,30,"0,33","0,068","6,2",2,"3,2","2,24",18,0,485
   185 g
  Peperoni,135,"1,56","0,307","31,36","10,4","21,84","5,15",10,0,
   520 g
 Snacks/Altro,158,"9,06","1,369","16,29","6,1","1,56","3,3",224,0,267
  Misura Fette Biscottate Integrali,70,1,"0,2","11,6","2,4","1,2","2,2",220,,
"   2 x 1 fetta, 16 g"
  Avocado,88,"8,06","1,169","4,69","3,7","0,36","1,1",4,0,267
   55 g

"venerdì, ottobre 15, 2021",2301,"60,51","24,754","268,82","26,36","85,8","180,03","1962,01",446,1763
 Colazione,549,"17,89","5,27","57,71","7,38","23,45","41,25","511,2",0,158
  Crownfield Crunchy Muesli,150,"4,27","0,52","22,89","2,56","3,82","3,88","0,2",,
   35 g
  Optimum Nutrition Gold Standard Whey,113,"1,3","0,7","2,3","0,6","1,4","24,6",118,,
"   1 scoop, 30 g"
  Light Fragole,5,"0,03",0,"1,66","0,12","0,39","0,06",0,,
   15 g
  Latte Parzialmente Scremato,94,"3,2","2,2","9,9",,"9,9","6,3",100,,
"   1 bicchiere, 200 ml"
  Fette Biscottate Integrali,70,1,"0,2","11,6","2,4","1,2","2,2",220,,
"   2 x 1 fetta, 16 g"
  Dattero,23,"0,03","0,003","6,23","0,7","5,26","0,2",0,0,54
   1 dattero
  Burro di Arachidi,94,"8,06","1,647","3,13",1,"1,48","4,01",73,0,104
   1 cucchiaio da tavolo
 Pranzo,916,"27,51","11,473","121,18","4,98","5,28","42,79","793,81",403,118
  Taralli,170,"4,97","0,692",27,"1,1","0,1","3,77",98,0,
   41 g
  Gorgonzola,145,"11,78","7,654","0,96",0,"0,2","8,77",572,31,
   41 g
  Uovo,129,"8,75","2,727","0,68",0,"0,68","11,07",123,372,118
   2 medi
  La Molisana Pennoni,70,"0,2","0,06",14,"0,6","0,8","2,8","0,8",,
   20 g
  Rummo Elicoidali,402,"1,81","0,34","78,54","3,28","3,5","16,38","0,01",,
   113 g
 Cena,581,"14,28","7,837","23,8","9,5","0,3","93,02",651,43,1267
  Pecorino,159,"11,05","7,017","1,49",0,"0,3","13,04",492,43,
   41 g
  Finocchio,95,"0,61",,"22,31","9,5",,"3,79",159,0,1267
   306 g
  Esselunga Petto di Pollo ,327,"2,62","0,82",0,0,0,"76,19",,,
   327 g
 Snacks/Altro,255,"0,83","0,174","66,13","4,5","56,77","2,97",6,0,220
  Prugne,64,"0,39","0,024","15,99",2,"13,89","0,98",0,0,220
   140 g
  Uva Bianca,191,"0,44","0,15","50,14","2,5","42,88","1,99",6,0,
   277 g

"lunedì, ottobre 18, 2021",2152,"102,72","45,033","160,8","24,06","64,25","146,06","3989,75",27,1365
 Colazione,,,,,,,,,,
 Pranzo,644,"13,43","5,917","84,15","8,9","29,89","45,3","1047,75",0,207
  Novi Cioccolato Fondente Amaro Extra 88%,63,"5,4","3,2","2,1",0,"0,88","0,9","0,09",,
   10 g
  Caffè (Espresso),1,"0,05","0,028",0,0,0,"0,04",4,0,34
"   1 29,6 ml"
  Milbona Dessert Proteico al Cioccolato,152,3,2,"10,4",0,8,20,"0,8",,
   200 g
  Pere,84,"0,17","0,009","22,42","4,5","14,21","0,55",1,0,173
   145 g
  Aia Aequilibrium Petto di Pollo al Forno,88,"1,21","0,28","3,63",0,0,"15,81","1,86",,
   93 g
  Mulino Bianco Pan Bauletto,256,"3,6","0,4","45,6","4,4","6,8",8,1040,,
"   4 x 1 fetta, 94 g"
 Cena,1168,"75,14","35,136","37,28","11,62","18,99","86,76",2236,27,1158
  Pomodori,54,"0,6","0,138","11,76","3,6","7,89","2,64",15,0,711
   300 g
  Pesto,363,"34,03","8,818","3,45","1,1","0,55","12,3",476,27,137
   68 g
  Coop Scamorza Affumicata,226,"17,16","11,7","0,78",0,0,"17,16",780,,
