#-------------------------------------------
# Food Diary Report - Detailed Report,"martedì, marzo 1, 2022","giovedì, marzo 31, 2022"
#-------------------------------------------

#-------------------------------------------
# Period Summary
#-------------------------------------------
Media Giornaliera,Cal ( kcal),Gras( g),Carb( g),Prot( g)
Totale,1301,"43,28","133,4","96,21"
Colazione,381,"13,84","41,16","24,24"
Pranzo,541,"16,72","56,61","39,71"
Cena,227,"6,04","22,72",21
Snacks/Altro,153,"6,68","12,91","11,25"

#-------------------------------------------
# Report Details
#-------------------------------------------
Data,Cal ( kcal),Gras( g),Sat( g),Carb( g),Fibre( g),Zucch( g),Prot( g),Sod( mg),Coles( mg),Potassio( mg)
 Colazione,579,"24,36","1,93","77,11","6,2","20,89","15,46",316,0,370
  Caffè (Espresso),1,"0,05","0,028",0,0,0,"0,04",4,0,34
"   1 29,6 ml"
  McDonald's Brioche Crema,280,14,,32,,,6,,,
"   1 porzione, 80 g"
  Hero Marmellata Light Lamponi ,8,"0,02",0,"2,3","0,3","0,6","0,08",0,,
   20 g
  Burro di Arachidi,94,"8,06","1,647","3,13",1,"1,48","4,01",73,0,104
   1 porzione (16 g)
  Mulino Bianco Pan Bauletto,122,"1,8","0,2",21,"2,4",4,"4,2",236,,
"   2 x 1 fetta, 47 g"
  Mandarino,74,"0,43","0,055","18,68","2,5","14,81","1,13",3,0,232
"   2 piccoli (5,5 cm di diametro)"
 Pranzo,1047,"44,52","16,31","114,15","7,41","30,47","46,97","662,7","30,11",521
  Lidl Cioccolato Fondente 85%,69,"5,62","3,38","2,57",,"1,55","1,3",0,,
   12 g
  Mandarino,74,"0,43","0,055","18,68","2,5","14,81","1,13",3,0,232
"   2 piccoli (5,5 cm di diametro)"
  Granarolo Mozzarella,199,"14,72","9,2","0,92",,"0,92","15,64","0,64",,
   92 g
  Rio Mare Tonno al Naturale,40,"0,23","0,08",0,0,0,"9,22","193,54","30,11",
   43 g
  Pomodori,19,"0,21","0,048","4,12","1,3","2,76","0,92",5,0,249
   105 g
  Lattuga Iceberg (Include Tipi Crisphead),3,"0,03","0,004","0,59","0,2","0,35","0,18",2,0,28
   20 g
  Mutti Sugo Semplice con Pomodoro Datterino,68,"3,06","0,4","7,05",,"6,52","1,86","457,52",,
   133 g
  Sasso Olio d'oliva,165,"18,38","2,8",0,,,0,,,
"   2 x 1 cucchiaio, 20 g"
  Aglio,4,"0,02","0,003","0,99","0,1","0,03","0,19",1,0,12
   1 spicchio
  Rummo Mezze Penne Rigate,406,"1,82","0,34","79,23","3,31","3,53","16,53",0,,
   114 g
 Cena,,,,,,,,,,
 Snacks/Altro,208,"4,52","0,779","12,73","3,6","1,11","28,69","348,24",0,78
  Proteine Whey,114,"1,17","0,239","0,37","0,3",0,"25,97",347,0,
   30 g
"  Mulino Bianco Fette Biscottate Integrali (8,8g)",68,1,"0,2",11,"2,2",1,"2,4","0,24",,
"   2 x 1 fetta, 17,6 g"
  Avocado,26,"2,35","0,34","1,36","1,1","0,11","0,32",1,0,78
   16 g

"lunedì, marzo 7, 2022",1679,"42,68","16,739","199,45","19,52",49,"124,03","2020,6",429,717
 Colazione,359,"9,29","2,672","61,28",9,"22,62","10,45","537,5",0,499
  Misura Fette Biscottate Integrali,70,1,"0,2","11,6","2,4","1,2","2,2",220,,
"   2 x 1 fetta, 16 g"
  Kiwi,46,"0,4","0,022","11,14","2,3","6,83","0,87",2,0,237
   1 frutto
  Avocado,59,"5,42","0,787","3,16","2,5","0,24","0,74",3,0,179
   37 g
  Corn Flakes,90,"0,02",0,"21,68","1,1","1,62","1,68",237,0,29
   25 g
  Dattero,23,"0,03","0,003","6,23","0,7","5,26","0,2",0,0,54
   1 dattero
  Granarolo Latte Parzialmente Scremato,71,"2,42","1,66","7,47",,"7,47","4,76","75,5",,
   151 ml
 Pranzo,1117,"29,63","11,808","120,94","7,26","12,86","87,99","1366,44",429,149
  Milbona Fiocchi di Latte Light,63,"0,72","0,45","2,79",,"2,79","11,25",216,,
   90 g
  Certossa Crackers con Riso Soffiato Integrale,125,"2,5","0,3","21,5","1,8","0,5","3,3","0,35",,
"   1 pacchetto, 30 g"
  Uovo,129,"8,75","2,727","0,68",0,"0,68","11,07",123,372,118
   2 medi
  Parmigiano (Grattugiato),108,"7,15","4,325","1,02",0,"0,22","9,62",382,22,31
   25 g
  Garofalo Fusilli Lunghi,435,"1,24","0,25","86,8","3,72","3,72","17,36","4,96",,
   124 g
  Ragù,131,"7,35","2,636","5,75","1,2","3,09","10,81",640,35,
   121 g
  PBN Whey Protein,126,"1,92","1,12","2,4","0,54","1,86","24,58","0,13",,
   32 g
 Cena,,,,,,,,,,
 Snacks/Altro,203,"3,76","2,259","17,23","3,26","13,52","25,59","116,66",0,69
  PBN Whey Protein,59,"0,9","0,52","1,12","0,26","0,87","11,52","0,06",,
   15 g
  Granarolo Latte Parzialmente Scremato,70,"2,4","1,65","7,42",,"7,42","4,72",75,,
"   3/4 x 1 bicchiere, 150 ml"
"  Milbona Skyr Bianco Magro 0,2%",50,"0,16","0,08","3,2",0,"3,2","8,8","41,6",,
   80 g
  Lamponi,24,"0,3","0,009","5,49",3,"2,03","0,55",0,0,69
   46 g

"martedì, marzo 8, 2022",2043,"63,81","17,745","173,36","20,19","33,51","204,94","2161,55",18,1016
 Colazione,519,"20,17","5,1","52,98","10,51","17,98","33,64","303,22",0,541
  Granarolo Latte Parzialmente Scremato,71,"2,43","1,67","7,52",,"7,52","4,79",76,,
   152 ml
  Dattero,23,"0,03","0,003","6,23","0,7","5,26","0,2",0,0,54
   1 dattero
  PBN Whey Protein,118,"1,8","1,05","2,25","0,51","1,74","23,04","0,12",,
   30 g
  Kellogg's Corn Flakes Originali,76,"0,18","0,04","16,81","0,2","1,6","1,4","0,1",,
   20 g
  Misura Fette Biscottate Integrali,70,1,"0,2","11,6","2,4","1,2","2,2",220,,
"   2 x 1 fetta, 16 g"
  Avocado,161,"14,73","2,137","8,57","6,7","0,66","2,01",7,0,487
   1/2 avocado
 Pranzo,586,"11,95","5,207","75,73",4,"7,48","42,93","1300,01",18,226
  Pozzoli Bresaola della Valtellina I.g.P.,108,"1,4","0,7","0,35",0,"0,35","23,8","3,01",,
   70 g
  Lattuga Iceberg (Include Tipi Crisphead),6,"0,06","0,007","1,19","0,5","0,7","0,36",4,0,56
   40 g
  Pane Bianco,386,"4,77","1,04","73,38","3,5","6,25","11,08",987,0,145
   145 g
  Parmigiano (Grattugiato),86,"5,72","3,46","0,81",0,"0,18","7,69",306,18,25
   20 g
 Cena,400,"3,23","1,21",0,,0,"92,92","0,32",,
  Lidl Tagliata di Petto di Pollo con Sale Rosso Delle Hawaii,400,"3,23","1,21",0,,0,"92,92","0,32",,
   404 g
 Snacks/Altro,538,"28,46","6,228","44,65","5,68","8,05","35,45",558,0,249
  Hero Marmellata Light Frutti di Bosco,7,"0,04",0,"2,28","0,18","0,56","0,06",0,,
   20 g
  Burro di Arachidi,118,"10,08","2,058","3,91","1,2","1,84","5,02",92,0,130
   20 g
  Mulino Bianco Pan Bauletto,122,"1,8","0,2",21,"2,4",4,"4,2",236,,
"   2 x 1 fetta, 47 g"
  Lidl Barretta Proteica Vaniglia Yogurt,170,"5,2",3,"14,1",,"0,9","22,5",230,,
"   1 barretta, 45 g"
  Noci,59,"5,87","0,551","1,23","0,6","0,23","1,37",0,0,40
   9 g
  Mandorle,62,"5,47","0,419","2,13","1,3","0,52","2,3",0,0,79
   9 mandorle

"mercoledì, marzo 9, 2022",1387,"52,48","12,286","123,07","21,29","41,5","106,7","1983,4",634,704
 Colazione,490,"23,82","4,517","53,24","7,47","12,53","18,53",656,0,260
  Hero Marmellata Light Frutti di Bosco,11,"0,06",0,"3,42","0,27","0,84","0,09",0,,
   30 g
  Burro di Arachidi,235,"20,16","4,117","7,82","2,4","3,69","10,04",184,0,260
   40 g
  Mulino Bianco Pan Bauletto,244,"3,6","0,4",42,"4,8",8,"8,4",472,,
"   4 x 1 fetta, 94 g"
 Pranzo,721,"27,79","7,608","38,69","6,42","8,32","74,51","1266,12",634,201
  Milbona Fiocchi di Latte Light,70,"0,8","0,5","3,1",,"3,1","12,5",240,,
   100 g
  Citterio Perfette Petto di Pollo al Forno,61,"0,9","0,36","0,6","0,29","0,6","12,6",456,,
   60 g
  Uovo,220,"14,91","4,648","1,16",0,"1,16","18,87",210,634,201
   3 grandi
  Mulino Bianco Piadelle Integrali,252,"9,38","1,05","31,58","5,62","1,72","7,5",360,,
   75 g
  PBN Whey Protein,118,"1,8","1,05","2,25","0,51","1,74","23,04","0,12",,
   30 g
 Cena,,,,,,,,,,
 Snacks/Altro,176,"0,87","0,161","31,14","7,4","20,65","13,66","61,28",0,243
  Lidl Skyr,71,"0,23","0,11","4,56",,"3,53","12,54","59,28",,
   114 g
  Mela,72,"0,23","0,039","19,06","3,3","14,34","0,36",1,0,148
   138 g
  Lamponi,33,"0,41","0,012","7,52","4,1","2,78","0,76",1,0,95
   63 g

"giovedì, marzo 10, 2022",2039,"79,31","26,02","205,5","24,81","59,56","132,75","3402,75",7,"1518,6"
 Colazione,617,"20,26","5,12","62,64","10,61","18,78","48,16","540,15",0,"766,6"
  Dattero,23,"0,03","0,003","6,23","0,7","5,26","0,2",0,0,54
   1 dattero
  Granarolo Latte Parzialmente Scremato,71,"2,43","1,67","7,52",,"7,52","4,79",76,,
   152 ml
  PBN Whey Protein,118,"1,8","1,05","2,25","0,51","1,74","23,04","0,12",,
   30 g
  Kellogg's Corn Flakes Originali,113,"0,27","0,06","25,2","0,3","2,4","2,1","0,15",,
"   1 porzione, 30 g"
  Misura Fette Biscottate Integrali,70,1,"0,2","11,6","2,4","1,2","2,2",220,,
"   2 x 1 fetta, 16 g"
  Avocado,161,"14,73","2,137","8,57","6,7","0,66","2,01",7,0,487
   1/2 avocado
  Lidl Albume d'uovo Pastorizzato,61,0,0,"1,27",0,0,"13,82","236,88",,"225,6"
   141 g
 Pranzo,492,"9,8","4,055","64,19","4,8","20,68","38,72","706,2",7,385
  Mandarino,74,"0,43","0,055","18,68","2,5","14,81","1,13",3,0,232
"   2 piccoli (5,5 cm di diametro)"
  Lindt Cioccolato Extra Fondente 70%,28,"2,05","1,2","1,7",0,"1,45","0,48",2,,
   5 g
  Rucola ,4,"0,11","0,014","0,58","0,3","0,33","0,41",4,0,59
   16 g
  Parmigiano (Grattugiato),34,"2,29","1,384","0,32",0,"0,07","3,08",122,7,10
   8 g
  Carrefour Bresaola della Valtellina Igp,129,"2,16","0,8","0,4",,"0,4","27,2","3,2",,
   80 g
  Pane Bianco,223,"2,76","0,602","42,51",2,"3,62","6,42",572,0,84
   84 g
 Cena,625,"26,85","9,159","58,88",8,"6,55","39,55","2154,8",0,279
  Conad Toma Piemontese,126,"9,96","6,12","0,34",0,"0,34","9,11",1768,,
   34 g
  Carrefour Tonno Pinne Gialle,222,"13,6","2,4",0,0,0,25,"0,8",,
"   2 x 1 scatola sgocciolato, 104 g"
  Carote Cotte,66,"3,05","0,576","9,83","3,6","4,1","0,91",376,0,279
   123 g
  Patata Bollita,211,"0,24","0,063","48,71","4,4","2,11","4,53",10,0,
   242 g
 Snacks/Altro,305,"22,4","7,686","19,79","1,4","13,55","6,32","1,6",0,88
  Noci,65,"6,52","0,613","1,37","0,7","0,26","1,52",0,0,44
   10 g
  Mandorle,35,"3,04","0,233","1,18","0,7","0,29","1,28",0,0,44
   5 mandorle
  Crownfield Barretta Mandorle e Cocco,205,"12,84","6,84","17,24",,13,"3,52","1,6",,
   40 g

"venerdì, marzo 11, 2022",1739,"54,4","14,272","180,57","24,5","37,14","128,58","1403,28",423,1128
 Colazione,665,"30,08","8,179","53,65","10,51","18,65","46,15","442,22",423,675
  PBN Whey Protein,118,"1,8","1,05","2,25","0,51","1,74","23,04","0,12",,
   30 g
  Granarolo Latte Parzialmente Scremato,70,"2,4","1,65","7,42",,"7,42","4,72",75,,
"   3/4 x 1 bicchiere, 150 ml"
  Kellogg's Corn Flakes Originali,76,"0,18","0,04","16,81","0,2","1,6","1,4","0,1",,
   20 g
  Misura Fette Biscottate Integrali,70,1,"0,2","11,6","2,4","1,2","2,2",220,,
"   2 x 1 fetta, 16 g"
  Avocado,161,"14,73","2,137","8,57","6,7","0,66","2,01",7,0,487
   1/2 avocado
  Dattero,23,"0,03","0,003","6,23","0,7","5,26","0,2",0,0,54
   1 dattero
  Uovo,147,"9,94","3,099","0,77",0,"0,77","12,58",140,423,134
   2 grandi
 Pranzo,1074,"24,32","6,093","126,92","13,99","18,49","82,43","961,06",0,453
  Bonduelle Mais Bio,112,"2,66","0,7","15,12","5,32","7,28","4,06",560,,
   140 g
  Coop Olive Nere Snocciolate,23,"2,63","0,47",0,0,0,"0,09",360,,
   18 g
  Pomodori,26,"0,29","0,066","5,61","1,7","3,76","1,26",7,0,339
   143 g
  Rucola ,8,"0,2","0,027","1,13","0,5","0,64","0,8",8,0,114
   31 g
  Milbona Mozzarella Skyrella ,149,"3,25","2,12","1,88",,"1,88","28,12","0,62",,
   125 g
  Carrefour Tonno Pinne Gialle,222,"13,6","2,4",0,0,0,25,"0,8",,
"   2 x 1 scatola sgocciolato, 104 g"
  di Canossa la Pennetta,534,"1,69","0,31","103,18","6,47","4,93","23,1","24,64",,
   154 g
 Cena,,,,,,,,,,
 Snacks/Altro,,,,,,,,,,

"sabato, marzo 12, 2022",382,"5,07","3,113","39,92","3,38","29,88","46,36","146,24",0,340
 Colazione,382,"5,07","3,113","39,92","3,38","29,88","46,36","146,24",0,340
  Granarolo Latte Parzialmente Scremato,73,"2,48","1,7","7,67",,"7,67","4,88","77,5",,
   155 ml
  PBN Whey Protein,134,"2,04","1,19","2,55","0,58","1,97","26,11","0,14",,
   34 g
  Banana,71,"0,26","0,09","18,27","2,1","9,78","0,87",1,0,286
   80 g
"  Milbona Skyr Bianco Magro 0,2%",81,"0,26","0,13","5,2",0,"5,2","14,3","67,6",,
   130 g
  Dattero,23,"0,03","0,003","6,23","0,7","5,26","0,2",0,0,54
   1 dattero
 Pranzo,,,,,,,,,,
 Cena,,,,,,,,,,
 Snacks/Altro,,,,,,,,,,

"lunedì, marzo 14, 2022",748,"11,6","1,18","137,8","11,8",,"26,2",42,0,1480
 Colazione,,,,,,,,,,
 Pranzo,,,,,,,,,,
 Cena,748,"11,6","1,18","137,8","11,8",,"26,2",42,0,1480
  Quinoa,748,"11,6","1,18","137,8","11,8",,"26,2",42,0,1480
   200 g
 Snacks/Altro,,,,,,,,,,

"martedì, marzo 22, 2022",575,"19,17","6,073","51,94","5,66","19,49","47,91","633,22",0,214
 Colazione,575,"19,17","6,073","51,94","5,66","19,49","47,91","633,22",0,214
  Fiorentini Burro di Arachidi,162,"13,7","3,28","3,38","1,58","1,5","6,08",50,,
   25 g
  Hero Marmellata Light Frutti di Bosco,11,"0,06",0,"3,42","0,27","0,84","0,09",0,,
   30 g
  Lidl Albume d'uovo Pastorizzato,43,0,0,"0,9",0,0,"9,8",168,,160
   100 g
  Carrefour Bio Latte Parzialmente Scremato Microfiltrato,72,"2,4","1,5","7,35",,"7,35","5,1",195,,
   150 ml
  PBN Whey Protein,118,"1,8","1,05","2,25","0,51","1,74","23,04","0,12",,
   30 g
  Dattero,23,"0,03","0,003","6,23","0,7","5,26","0,2",0,0,54
   1 dattero
  Kellogg's Corn Flakes Originali,76,"0,18","0,04","16,81","0,2","1,6","1,4","0,1",,
   20 g
  Misura Fette Biscottate Integrali,70,1,"0,2","11,6","2,4","1,2","2,2",220,,
"   2 x 1 fetta, 16 g"
 Pranzo,,,,,,,,,,
 Cena,,,,,,,,,,
 Snacks/Altro,,,,,,,,,,

"giovedì, marzo 31, 2022",,,,,,,,,,
 Colazione,,,,,,,,,,
 Pranzo,,,,,,,,,,
 Cena,,,,,,,,,,
 Snacks/Altro,,,,,,,,,,

Totale,14310,"476,07","142,502","1467,45","161,98","374,46","1058,29","19576,26","1997,52","9213,6"
