#-------------------------------------------
# Food Diary Report - Detailed Report,"lunedì, marzo 1, 2021","mercoledì, marzo 31, 2021"
#-------------------------------------------

#-------------------------------------------
# Period Summary
#-------------------------------------------
Media Giornaliera,Cal ( kcal),Gras( g),Carb( g),Prot( g)
Totale,2128,"73,11","252,11","112,8"
Colazione,618,"23,54","77,67","21,68"
Pranzo,931,"28,93","119,58","46,26"
Cena,370,"11,31","36,64","31,81"
Snacks/Altro,209,"9,32","18,23","13,05"

#-------------------------------------------
# Report Details
#-------------------------------------------
Data,Cal ( kcal),Gras( g),Sat( g),Carb( g),Fibre( g),Zucch( g),Prot( g),Sod( mg),Coles( mg),Potassio( mg)
 Cena,999,"16,57","1,717","166,39","47,7","29,35","52,95",1347,0,
  Ceci,999,"16,57","1,717","166,39","47,7","29,35","52,95",1347,0,
   555 g
 Snacks/Altro,315,"14,15","7,418","18,34",0,"14,9","26,62",4,0,34
  Foodspring Proteine,114,"1,62","1,35","1,62",,"1,26","22,86",,,
   30 g
  Caffè (Espresso),1,"0,05","0,028",0,0,0,"0,04",4,0,34
"   1 29,6 ml"
  Crownfield Nut Bar Almond & Coconut,200,"12,48","6,04","16,72",,"13,64","3,72",,,
   40 g

"martedì, marzo 9, 2021",1834,"64,12","24,504","211,69","22,75","56,07","97,08","1602,17",149,1567
 Colazione,575,"21,2","9,165","76,78","7,35","34,88","18,26","149,35",25,551
  Mela,62,"0,2","0,034","16,57","2,9","12,47","0,31",1,0,128
   120 g
  Burro di Arachidi,59,"5,04","1,029","1,96","0,6","0,92","2,51",46,0,65
   10 g
  Zuegg Marmellata di Mirtilli,15,0,0,"3,7","0,17",,"0,03",2,,
   10 g
  Panmonviso Biscotto Salute 4 Cereali,73,"1,53","0,19","12,58","0,68","2,89","1,7","0,06",,
   17 g
  Crownfield Crunchy Muesli,210,"6,1","3,25","29,9",3,"5,45","5,5","0,29",,
   50 g
  Yomo Miele,6,"0,21",,"0,77",,,"0,16",,,
   5 g
  Latte (Latte Intero),150,"8,12","4,662","11,3",0,"13,15","8,05",100,25,358
   250 g
 Pranzo,720,"17,65","9,597","91,17","12,7","14,05","46,18","613,22",52,
  Milbona High Protein Kirsch-Aronia,65,"0,3","0,2",6,0,4,10,"0,22",,
   100 g
  Pomodori Ciliegini,47,"0,52","0,119","10,15","3,1","6,81","2,28",13,0,
   259 g
  Pecorino,194,"13,47","8,558","1,82",0,"0,36","15,9",600,52,
   50 g
  De Cecco Spaghetti Integrali,414,"3,36","0,72","73,2","9,6","2,88",18,,,
   120 g
 Cena,394,"16,61","3,359","34,2","2,7","2,04","26,23",817,72,912
  Patate,128,"2,95","0,564","23,81","2,1","1,01","2,04",312,0,390
   123 g
  Merluzzo,266,"13,66","2,795","10,39","0,6","1,03","24,19",505,72,522
   126 g
 Snacks/Altro,145,"8,66","2,383","9,54",0,"5,1","6,41","22,6",0,104
  Lidl Dessert Proteico Vaniglia,15,"0,3","0,2","1,04",,"0,8",2,"9,6",,
   20 g
  Caffè (Espresso),2,"0,16","0,083",0,0,0,"0,11",13,0,104
"   3 29,6 ml"
  Crownfield Nut Bars Peanut & Milk Chocolate,128,"8,2","2,1","8,5",,"4,3","4,3",,,
"   1 barretta, 24 g"

"mercoledì, marzo 10, 2021",2178,97,"42,675","201,19","19,35","75,4","122,53","2455,85",227,1708
 Colazione,557,"22,64","9,614","68,3","6,45","27,71","19,1","258,29",26,558
  Burro di Arachidi,88,"7,56","1,544","2,93","0,9","1,38","3,76",69,0,97
   15 g
  Fette Biscottate,39,"0,32","0,044","7,66","0,6","0,09","1,21",83,0,20
"   2 pezzi (9,5 cm x 4,5 cm x 0,3 cm)"
  Zuegg Marmellata di Mirtilli,23,0,0,"5,55","0,25",,"0,05",3,,
   15 g
  Mela,37,"0,12","0,02","9,81","1,7","7,38","0,18",1,0,76
   71 g
  Yomo Miele,7,"0,25",,"0,92",,,"0,19",,,
   6 g
  Crownfield Crunchy Muesli,210,"6,1","3,25","29,9",3,"5,45","5,5","0,29",,
   50 g
  Latte (Latte Intero),153,"8,29","4,756","11,53",0,"13,41","8,21",102,26,365
   255 g
 Pranzo,662,"22,4","11,279","70,89",7,"20,71","44,12","718,16",0,150
  Mela,73,"0,24","0,039","19,33","3,4","14,55","0,36",1,0,150
   140 g
  BONLÀ Provola Dolce a Fette,228,"15,96","10,08","0,76",,"0,76","20,16","11,76",,
   84 g
  Aia Aequilibrium Petto di Tacchino al Forno,80,"1,6","0,56",2,0,"0,4","14,4",704,,
   80 g
  Certossa Pan Bauletto di Grano Duro,281,"4,6","0,6","48,8","3,6",5,"9,2","1,4",,
   100 g
 Cena,608,"35,87","13,431","34,83","5,9","4,96","36,73",1369,199,896
  Polpette di Manzo,541,"35,28","13,341","20,31","1,2","4,06","33,26",1280,199,
   268 g
  Radicchio Rosso,34,"0,38","0,09","6,72","1,4","0,9","2,14",33,0,453
   150 g
  Finocchio,33,"0,21",,"7,8","3,3",,"1,33",56,0,443
   107 g
 Snacks/Altro,351,"16,09","8,351","27,17",0,"22,02","22,58","110,4",2,104
  Lidl Dessert Proteico Vaniglia,135,"2,7","1,8","9,36",,"7,2",18,"86,4",,
   180 g
  Caffè al Ginseng,14,"0,75","0,428","1,09",0,"1,18","0,75",11,2,
   40 ml
  Crownfield Nut Bar Almond & Coconut,200,"12,48","6,04","16,72",,"13,64","3,72",,,
   40 g
  Caffè (Espresso),2,"0,16","0,083",0,0,0,"0,11",13,0,104
"   3 29,6 ml"

"giovedì, marzo 11, 2021",2493,"90,64","36,68","259,08","19,21","48,8","149,3","4113,08",408,1521
 Colazione,594,"22,72","9,637","78,04","8,21","34,73","19,24","260,3",25,659
  Fette Biscottate,39,"0,32","0,044","7,66","0,6","0,09","1,21",83,0,20
"   2 pezzi (9,5 cm x 4,5 cm x 0,3 cm)"
  Caffè (Espresso),1,"0,05","0,028",0,0,0,"0,04",4,0,34
"   1 29,6 ml"
  Yomo Miele,6,"0,21",,"0,77",,,"0,16",,,
   5 g
  Burro di Arachidi,88,"7,56","1,544","2,93","0,9","1,38","3,76",69,0,97
   15 g
  Crownfield Crunchy Muesli,214,"6,22","3,32","30,5","3,06","5,56","5,61","0,3",,
   51 g
  Latte (Latte Intero),150,"8,12","4,662","11,3",0,"13,15","8,05",100,25,358
   250 g
  Mela,73,"0,24","0,039","19,33","3,4","14,55","0,36",1,0,150
   140 g
  Zuegg Marmellata di Mirtilli,23,0,0,"5,55","0,25",,"0,05",3,,
   15 g
 Pranzo,1740,"59,24","24,555","172,11",11,"9,43","119,62","3848,78",383,828
  Sunny Nature Gallette di Mais Bio,383,"1,2","0,2","84,8","1,9","0,4","7,4","0,5",,
   100 g
  Aia Aequilibrium Petto di Tacchino al Forno,60,"1,2","0,42","1,5",0,"0,3","10,8",528,,
   60 g
  Vallelata Ricotta Fresca,115,"8,4","5,81","4,2",0,"3,15","5,6","0,28",,
   70 g
  Polpette con il Sugo,731,"47,52","17,945","1,01",0,"0,77","69,82",3320,383,828
   9 polpette con il sugo
  La Pasta di Camerino Hammurabi Pasta di Grano Monococco,451,"0,92","0,18","80,6","9,1","4,81",26,0,,
   130 g
 Cena,,,,,,,,,,
 Snacks/Altro,159,"8,68","2,488","8,93",0,"4,64","10,44",4,0,34
  Crownfield Nut Bars Peanut & Milk Chocolate,128,"8,2","2,1","8,5",,"4,3","4,3",,,
"   1 barretta, 24 g"
  Caffè (Espresso),1,"0,05","0,028",0,0,0,"0,04",4,0,34
"   1 29,6 ml"
  Foodspring Proteine,30,"0,43","0,36","0,43",,"0,34","6,1",,,
   8 g

"venerdì, marzo 12, 2021",1459,"45,55","18,942","203,2","18,85","64,75","56,1","766,59",56,857
 Colazione,621,"23,28","9,723","81,38","9,95","35,73","20,12","397,29",25,639
  Yomo Miele,6,"0,21",,"0,77",,,"0,16",,,
   5 g
  Crownfield Crunchy Muesli,210,"6,1","3,25","29,9",3,"5,45","5,5","0,29",,
   50 g
  Caffè (Espresso),1,"0,05","0,028",0,0,0,"0,04",4,0,34
"   1 29,6 ml"
  Burro di Arachidi,88,"7,56","1,544","2,93","0,9","1,38","3,76",69,0,97
   15 g
  Misura Fette Biscottate Integrali,70,1,"0,2","11,6","2,4","1,2","2,2",220,,
"   2 x 1 fetta, 16 g"
  Latte (Latte Intero),150,"8,12","4,662","11,3",0,"13,15","8,05",100,25,358
   250 g
  Mela,73,"0,24","0,039","19,33","3,4","14,55","0,36",1,0,150
   140 g
  Zuegg Marmellata di Mirtilli,23,0,0,"5,55","0,25",,"0,05",3,,
   15 g
 Pranzo,785,"19,17","9,191","116,62","8,1","24,17","35,34","365,3",31,184
  Caffè (Espresso),1,"0,05","0,028",0,0,0,"0,04",4,0,34
"   1 29,6 ml"
  Coop Cioccolato Fondente Extra,52,"3,05",,"5,2","0,8","4,85","0,6",,,
"   1/2 x 1 quadratino, 10 g"
  Mela,73,"0,24","0,039","19,33","3,4","14,55","0,36",1,0,150
   140 g
  Pecorino,116,"8,08","5,134","1,09",0,"0,22","9,54",360,31,
   30 g
  Gran Soresina Grana Padano Grattugiato,80,"5,8","3,6",0,,0,"6,6","0,3",,
   20 g
  Le Stagioni D’Italia Spaghetti,463,"1,95","0,39",91,"3,9","4,55","18,2",0,,
   130 g
 Cena,,,,,,,,,,
 Snacks/Altro,53,"3,1","0,028","5,2","0,8","4,85","0,64",4,0,34
  Caffè (Espresso),1,"0,05","0,028",0,0,0,"0,04",4,0,34
"   1 29,6 ml"
  Coop Cioccolato Fondente Extra,52,"3,05",,"5,2","0,8","4,85","0,6",,,
"   1/2 x 1 quadratino, 10 g"

"lunedì, marzo 15, 2021",2251,"93,2","39,91","226,8","23,08","65,62","123,61","418,24",25,1082
 Colazione,547,"23,08","9,703","61,5","6,35","21,03","19,99","176,53",25,490
  Caffè (Espresso),1,"0,05","0,028",0,0,0,"0,04",4,0,34
"   1 29,6 ml"
  Yomo Miele,6,"0,21",,"0,77",,,"0,16",,,
   5 g
  Burro di Arachidi,88,"7,56","1,544","2,93","0,9","1,38","3,76",69,0,97
   15 g
  Crownfield Crunchy Muesli,210,"6,1","3,25","29,9",3,"5,45","5,5","0,29",,
   50 g
"  Mulino Bianco Fette Biscottate Integrali (8,8g)",68,1,"0,2",11,"2,2",1,"2,4","0,24",,
"   2 x 1 fetta, 17,6 g"
  Latte (Latte Intero),151,"8,16","4,681","11,35",0,"13,2","8,08",100,25,359
   251 g
  Zuegg Marmellata di Mirtilli,23,0,0,"5,55","0,25",,"0,05",3,,
   15 g
 Pranzo,929,"23,43","8,64","136,96","13,16","31,97","42,97","232,2",0,150
  Carrefour Bio Cioccolato Extra Fondente,71,"5,4","3,24","4,2","0,8","3,84","0,96",0,,
   12 g
  Mela,73,"0,24","0,039","19,33","3,4","14,55","0,36",1,0,150
   140 g
  Philadelphia Philadelphia Light,52,"4,2","2,82","1,23","0,09","1,23","2,04",216,,
   30 g
  Verso Natura Conad Sfoglie di Riso e Mais,73,"0,24","0,1","16,2","0,46","0,1","1,32","0,2",,
   20 g
  Le Stagioni D’Italia Spaghetti,427,"1,8","0,36",84,"3,6","4,2","16,8",0,,
   120 g
  Rizzoli Filetti di Tonno Rosa all'olio di Oliva,126,"5,58","1,09",0,0,0,"18,36",,,
   68 g
  Ortomio Olive Nere Denocciolate,52,"5,36","0,85",0,"1,11",0,"0,44",,,
   37 g
  Pomodori Ciliegini,55,"0,61","0,141",12,"3,7","8,05","2,69",15,0,
   306 g
 Cena,476,"32,39","14,458","12,56","1,7",,"35,86",4,0,394
  Peperoni Gialli Dolci,50,"0,39","0,058","11,76","1,7",,"1,86",4,0,394
"   1 grande (9,5 cm di lunghezza - 7,5 cm di diametro)"
  Scottona Hamburger di Bovino Adulto,426,32,"14,4","0,8",,,34,,,
   200 g
 Snacks/Altro,299,"14,3","7,109","15,78","1,87","12,62","24,79","5,51",0,48
  Aptonia Lean Whey,114,"1,95","0,6","1,8","1,2","0,9","21,6","0,51",,
   30 g
  Caffè (Espresso),1,"0,05","0,028",0,0,0,"0,04",4,0,34
"   1 29,6 ml"
  Carrefour Bio Cioccolato Extra Fondente,59,"4,5","2,7","3,5","0,67","3,2","0,8",0,,
"   1 quadratino, 10 g"
  Crownfield Nut Bar Almond & Coconut,125,"7,8","3,78","10,45",,"8,52","2,32",,,
   25 g
  Caffè Decaffeinato,0,0,"0,001","0,03",0,0,"0,03",1,0,14
"   1 29,6 ml"

"martedì, marzo 16, 2021",2317,"70,35","33,868","325,8","26,14","83,97","92,91","2147,54",42,2130
 Colazione,622,"23,35","9,761","81,47","9,95","35,84","20,18","398,29",25,641
  Yomo Miele,6,"0,21",,"0,77",,,"0,16",,,
   5 g
  Caffè (Espresso),1,"0,05","0,028",0,0,0,"0,04",4,0,34
"   1 29,6 ml"
  Burro di Arachidi,88,"7,56","1,544","2,93","0,9","1,38","3,76",69,0,97
   15 g
  Crownfield Crunchy Muesli,210,"6,1","3,25","29,9",3,"5,45","5,5","0,29",,
   50 g
  Misura Fette Biscottate Integrali,70,1,"0,2","11,6","2,4","1,2","2,2",220,,
"   2 x 1 fetta, 16 g"
  Latte (Latte Intero),151,"8,19","4,7","11,39",0,"13,26","8,11",101,25,360
   252 g
  Mela,73,"0,24","0,039","19,33","3,4","14,55","0,36",1,0,150
   140 g
  Zuegg Marmellata di Mirtilli,23,0,0,"5,55","0,25",,"0,05",3,,
   15 g
 Pranzo,920,"27,43","16,689","140,68","6,77","22,73","25,31","280,92",17,271
  Caffè (Espresso),1,"0,05","0,028",0,0,0,"0,04",4,0,34
"   1 29,6 ml"
  Carrefour Bio Cioccolato Extra Fondente,59,"4,5","2,7","3,5","0,67","3,2","0,8",0,,
"   1 quadratino, 10 g"
  Mela,73,"0,24","0,039","19,33","3,4","14,55","0,36",1,0,150
   140 g
  Philadelphia Light 55%,61,"4,4","2,88","2,04",,"2,04","2,96","0,32",,
   40 g
  Gran Soresina Grana Padano Grattugiato,119,"8,7","5,4",0,,0,"9,9","0,45",,
   30 g
  Burro,56,"6,29","3,981",0,0,0,"0,07",1,17,2
   7 3/4 g
  Star Dado Vegetale,27,"2,3","1,4","0,65","0,1","0,25","0,9","0,15",,
   10 g
  Riso,499,"0,9","0,246","109,2","1,8","0,16","9,74",272,0,
   140 g
  Cipolle,25,"0,05","0,015","5,96","0,8","2,53","0,54",2,0,85
   59 g
 Cena,650,"12,17","5,214","93,47","9,42",19,"43,94","1414,33",0,1133
  Lidl Dessert Proteico Vaniglia ,98,"1,95","1,3","6,76",,"5,2",13,"62,4",,
   130 g
  Philadelphia Light 55%,61,"4,4","2,88","2,04",,"2,04","2,96","0,32",,
   40 g
  Sunny Nature Gallette di Mais Bio,287,"0,9","0,15","63,6","1,42","0,3","5,55","0,38",,
   75 g
  Fragole,19,"0,18","0,009","4,61","1,2","2,8","0,4",1,0,92
   60 g
  Olive Nere,32,"2,86","0,379","1,82","0,9",0,"0,26",264,0,2
   30 g
  Finocchi Bolliti,66,"0,59","0,146","14,64","5,9","8,66","3,05",1086,0,1039
   367 g
  Findus Filetto di Merluzzo,87,"1,29","0,35",0,0,0,"18,72","0,23",,
   117 g
 Snacks/Altro,125,"7,4","2,204","10,18",0,"6,4","3,48",54,0,85
  Caffè Decaffeinato,2,0,"0,004","0,18",0,0,"0,18",4,0,85
   1 tazza di caffè (180 ml)
  Crownfield Nut Bars Almond & White Chocolate,123,"7,4","2,2",10,,"6,4","3,3",50,,
"   1 barretta, 24 g"

"mercoledì, marzo 17, 2021",2264,"85,24","43,258","225,99","28,26","79,04","148,2","1713,78",121,2361
 Colazione,622,"23,32","9,742","81,43","9,95","35,78","20,15","397,29",25,640
  Crunchy Muesli,210,"6,1","3,25","29,9",3,"5,45","5,5","0,29",,
   50 g
  Marmellata di Mirtilli,23,0,0,"5,55","0,25",,"0,05",3,,
   15 g
  Miele,6,"0,21",,"0,77",,,"0,16",,,
   5 g
  Caffè (Espresso),1,"0,05","0,028",0,0,0,"0,04",4,0,34
"   1 29,6 ml"
  Burro di Arachidi,88,"7,56","1,544","2,93","0,9","1,38","3,76",69,0,97
   15 g
  Misura Fette Biscottate Integrali,70,1,"0,2","11,6","2,4","1,2","2,2",220,,
"   2 x 1 fetta, 16 g"
  Latte (Latte Intero),151,"8,16","4,681","11,35",0,"13,2","8,08",100,25,359
   251 g
  Mela,73,"0,24","0,039","19,33","3,4","14,55","0,36",1,0,150
   140 g
 Pranzo,948,"43,8","26,817","103,55","9,18","18,28","33,66",1226,96,459
  Carrefour Bio Cioccolato Extra Fondente,59,"4,5","2,7","3,5","0,67","3,2","0,8",0,,
"   1 quadratino, 10 g"
  Caffè (Espresso),1,"0,05","0,028",0,0,0,"0,04",4,0,34
"   1 29,6 ml"
  Fragole,58,"0,54","0,027","13,82","3,6","8,39","1,21",2,0,275
   180 g
  Carrefour Gnocchi di Patate,370,"1,17","0,23","79,56","4,91","1,17","7,25",,,
   234 g
  Parmigiano (Grattugiato),86,"5,72","3,46","0,81",0,"0,18","7,69",306,18,25
   20 g
  Gorgonzola,222,"18,11","11,761","1,47",0,"0,32","13,48",879,47,
   63 g
  Latte (Latte Intero),52,"2,8","1,604","3,89",0,"4,52","2,77",34,9,123
   86 g
  Burro,72,"8,11","5,137","0,01",0,"0,01","0,08",1,22,2
   10 g
  Chef Panna da Cucina,28,"2,8","1,87","0,49",,"0,49","0,34",,,
   13 ml
 Cena,398,"4,34","1,211","25,41","7,3","14,51","69,05",32,0,1092
  Fragole,64,"0,6","0,03","15,36",4,"9,32","1,34",2,0,306
   200 g
  Zucchine,48,"0,54","0,111","10,05","3,3","5,19","3,63",30,0,786
   300 g
  Tacchino Italiano Fesa di Tacchino a Fette,286,"3,2","1,07",0,,0,"64,08",,,
   267 g
 Snacks/Altro,296,"13,78","5,488","15,6","1,83","10,47","25,34","58,49",0,170
  Aptonia Lean Whey,110,"1,88","0,58","1,74","1,16","0,87","20,88","0,49",,
   29 g
  Caffè Decaffeinato,2,0,"0,004","0,18",0,0,"0,18",4,0,85
   1 tazza di caffè (180 ml)
  Carrefour Bio Cioccolato Extra Fondente,59,"4,5","2,7","3,5","0,67","3,2","0,8",0,,
"   1 quadratino, 10 g"
  Caffè Decaffeinato,2,0,"0,004","0,18",0,0,"0,18",4,0,85
   1 tazza di caffè (180 ml)
  Crownfield Nut Bars Almond & White Chocolate,123,"7,4","2,2",10,,"6,4","3,3",50,,
"   1 barretta, 24 g"

"giovedì, marzo 18, 2021",1698,"59,64","19,547","215,52","27,23","89,06","69,36","904,08",397,1353
 Colazione,702,"24,16","9,984","90,45","10,55","43,18","22,22","396,29",25,489
  Zespri Kiwi Gold,154,"1,12","0,3","28,4",4,22,"2,46",,,
   200 g
  Crunchy Muesli,210,"6,1","3,25","29,9",3,"5,45","5,5","0,29",,
   50 g
  Marmellata di Mirtilli,23,0,0,"5,55","0,25",,"0,05",3,,
   15 g
  Miele,6,"0,21",,"0,77",,,"0,16",,,
   5 g
  Fette Biscottate Integrali,70,1,"0,2","11,6","2,4","1,2","2,2",220,,
"   2 x 1 fetta, 16 g"
  Caffè (Espresso),1,"0,05","0,028",0,0,0,"0,04",4,0,34
"   1 29,6 ml"
  Latte (Latte Intero),150,"8,12","4,662","11,3",0,"13,15","8,05",100,25,358
   250 g
  Burro di Arachidi,88,"7,56","1,544","2,93","0,9","1,38","3,76",69,0,97
   15 g
 Pranzo,816,"32,93","8,929","107,73","11,48","35,66","24,02","501,28",372,473
  Caffè (Espresso),1,"0,05","0,028",0,0,0,"0,04",4,0,34
"   1 29,6 ml"
  Novi Fondentenero 72%,41,"3,21","1,92","2,26",0,"1,89","0,56",,,
   7 g
  Mela,156,"0,51","0,084","41,43","7,2","31,17","0,78",3,0,321
   300 g
  Uovo,129,"8,75","2,727","0,68",0,"0,68","11,07",123,372,118
   2 medi
  Philadelphia Light 55%,30,"2,2","1,44","1,02",,"1,02","1,48","0,16",,
   20 g
  Ortomio Olive Nere Denocciolate,70,"7,25","1,15",0,"1,5",0,"0,6",,,
   50 g
  Spaghetti Aglio e Olio,293,"10,66","1,53","41,14","2,3","0,8","7,64",371,0,
   130 g
  Sunny Nature Gallette di Mais Bio,96,"0,3","0,05","21,2","0,48","0,1","1,85","0,12",,
   25 g
 Cena,,,,,,,,,,
 Snacks/Altro,180,"2,55","0,634","17,34","5,2","10,22","23,12","6,51",0,391
  Fragole,64,"0,6","0,03","15,36",4,"9,32","1,34",2,0,306
   200 g
  Aptonia Lean Whey,114,"1,95","0,6","1,8","1,2","0,9","21,6","0,51",,
   30 g
  Caffè Decaffeinato,2,0,"0,004","0,18",0,0,"0,18",4,0,85
   1 tazza di caffè (180 ml)

"venerdì, marzo 19, 2021",1854,"77,53","42,703",223,"20,93","67,89","63,38","2143,29",123,1580
 Colazione,610,"23,2","9,704","77,44","9,65","33,43","20,99","396,29",25,726
  Arance,62,"0,16","0,02","15,39","3,1","12,25","1,23",0,0,237
"   1 frutto (6,5 cm di diametro)"
  Crunchy Muesli,210,"6,1","3,25","29,9",3,"5,45","5,5","0,29",,
   50 g
  Marmellata di Mirtilli,23,0,0,"5,55","0,25",,"0,05",3,,
   15 g
  Miele,6,"0,21",,"0,77",,,"0,16",,,
   5 g
  Fette Biscottate Integrali,70,1,"0,2","11,6","2,4","1,2","2,2",220,,
"   2 x 1 fetta, 16 g"
  Caffè (Espresso),1,"0,05","0,028",0,0,0,"0,04",4,0,34
"   1 29,6 ml"
  Latte (Latte Intero),150,"8,12","4,662","11,3",0,"13,15","8,05",100,25,358
   250 g
  Burro di Arachidi,88,"7,56","1,544","2,93","0,9","1,38","3,76",69,0,97
   15 g
 Pranzo,1134,"50,13","31,315","130,16","11,28","26,4","40,29",1659,98,769
  Carrefour Gnocchi di Patate,434,"1,38","0,28","93,5","5,78","1,38","8,52",,,
   275 g
  Caffè (Espresso),1,"0,05","0,028",0,0,0,"0,04",4,0,34
"   1 29,6 ml"
  Kiwi,112,"0,95","0,053","26,83","5,5","16,45","2,09",5,0,571
   183 g
  Gorgonzola,406,"33,05","21,469","2,69",0,"0,58","24,61",1604,86,
   115 g
  Latte (Latte Intero),69,"3,74","2,145","5,2",0,"6,05","3,7",46,12,164
   115 g
  Chef Panna da Cucina,112,"10,96","7,34","1,94",,"1,94","1,33",,,
   51 ml
 Cena,,,,,,,,,,
 Snacks/Altro,110,"4,2","1,684","15,4",0,"8,06","2,1",88,0,85
  Crownfield Barretta Muesli Chocolate,108,"4,2","1,68","15,22",,"8,06","1,92",84,,
   24 g
  Caffè Decaffeinato,2,0,"0,004","0,18",0,0,"0,18",4,0,85
   1 tazza di caffè (180 ml)

"lunedì, marzo 22, 2021",2174,"71,06","29,175","310,55","42,1","87,76","76,01","1062,41",25,1699
 Colazione,699,"23,83","9,838","100,14","11,95","42,44","21,92","399,29",25,1148
  Banana,105,"0,39","0,132","26,95","3,1","14,43","1,29",1,0,422
   1 media (18 cm - 20 cm di lunghezza)
  Kiwi,46,"0,4","0,022","11,14","2,3","6,83","0,87",2,0,237
   1 frutto
  Crunchy Muesli,210,"6,1","3,25","29,9",3,"5,45","5,5","0,29",,
   50 g
  Marmellata di Mirtilli,23,0,0,"5,55","0,25",,"0,05",3,,
   15 g
  Miele,6,"0,21",,"0,77",,,"0,16",,,
   5 g
  Fette Biscottate Integrali,70,1,"0,2","11,6","2,4","1,2","2,2",220,,
"   2 x 1 fetta, 16 g"
  Caffè (Espresso),1,"0,05","0,028",0,0,0,"0,04",4,0,34
"   1 29,6 ml"
  Latte (Latte Intero),150,"8,12","4,662","11,3",0,"13,15","8,05",100,25,358
   250 g
  Burro di Arachidi,88,"7,56","1,544","2,93","0,9","1,38","3,76",69,0,97
   15 g
 Pranzo,805,"24,88","15,535","121,74","8,65","24,22",24,52,0,517
  Caffè (Espresso),1,"0,05","0,028",0,0,0,"0,04",4,0,34
"   1 29,6 ml"
  Mela,72,"0,23","0,039","19,06","3,3","14,34","0,36",1,0,148
   1 media (7 cm di diametro) (circa 3 in 450 g)
  Novi Fondentenero 72%,47,"3,67","2,2","2,58",0,"2,16","0,64",,,
   8 g
  Spinaci,14,"0,23","0,038","2,18","1,3","0,25","1,72",47,0,335
   60 g
  Chef Panna da Cucina,197,"19,35","12,96","3,42",,"3,42","2,34",,,
   90 ml
  Garofalo Linguine,474,"1,35","0,27","94,5","4,05","4,05","18,9",,,
   135 g
 Cena,450,"7,46","0,774","74,95","21,5","13,22","23,85",607,0,
  Ceci,450,"7,46","0,774","74,95","21,5","13,22","23,85",607,0,
   250 g
 Snacks/Altro,220,"14,89","3,028","13,72",0,"7,88","6,24","4,12",0,34
  Caffè (Espresso),1,"0,05","0,028",0,0,0,"0,04",4,0,34
"   1 29,6 ml"
  Crownfield Barretta alla Frutta Secca,219,"14,84",3,"13,72",,"7,88","6,2","0,12",,
   40 g

"martedì, marzo 23, 2021",2219,"57,12","22,106","286,44","43,07","101,97","146,92","1057,21",397,3365
 Colazione,701,"25,25","11,056","75,12","8,96","30,71","40,72","398,38",25,726
  Kiwi,46,"0,4","0,022","11,14","2,3","6,83","0,87",2,0,237
   1 frutto
